DFT,MACE
-504320.4547219,-284.12890202861325
-504321.5662274,-284.79432043726644
-504315.885937,-281.39674086420973
-504316.8211179,-282.0040136678719
-504317.9739068,-282.7694177899176
-504318.9442474,-283.3826744182155
-504319.5535392,-283.73072214258525
-504316.3895789,-281.4960264436675
-504316.2069133,-281.52321453894655
-504316.3895985,-281.4953779433068
-504316.3896377,-281.4955106356017
-504316.9383093,-281.8709608969996
-504316.938313,-281.8708479837289
-504316.9383306,-281.87091525527603
-504315.8792057,-281.2334053112561
-504316.7631302,-281.82240146496395
-504317.7666802,-282.5081624209909
-504318.7435144,-283.13399333205047
-504319.4381065,-283.5416908347063
-504316.2070478,-281.5208890053553
-504316.1595423,-281.51274597904114
-504317.0645574,-282.0949317849938
-504318.2494802,-282.88532854619496
-504319.223343,-283.5054139235552
-504320.1176921,-284.0324106371399
-504320.896114,-284.4279934276182
-504321.4972372,-284.7047204043624
-504321.9742793,-284.8828521794175
-504315.8198087,-281.4269457518374
-504316.4640725,-281.6969214542443
-504316.20704,-281.521100053387
-504316.4640797,-281.6965381333232
-504316.464508,-281.6966192447352
-738891.8867208,-280.91222894704646
-742395.3309234,-281.4940877026704
-741399.9913175,-281.4152301790598
-741399.9660668,-281.41393546639586
-504316.9548839,-282.0208600098807
-504317.795763,-282.5251071363615
-504319.0203642,-283.3079430162752
-504320.0473575,-283.9422183502051
-504316.2072206,-281.5214481064816
-504320.8612125,-284.4144571180734
-504316.7154428,-281.82241608288285
-504316.7154476,-281.82245108695986
-504316.7154957,-281.82255264864517
-504316.155882,-281.5971263397516
-504316.1558796,-281.59676144429216
-504316.1559359,-281.59669557844717
-504314.7287752,-280.5859376759765
-504315.1544604,-280.82892661473176
-504315.6027281,-281.09658265381177
-504320.9814186,-282.29538633305145
-504316.1021723,-281.37514624309205
-504316.7658446,-281.7703095625889
-504317.0244303,-282.0455214446132
-504317.0244403,-282.0452134910152
-504317.0244842,-282.0453476438491
-504316.0525543,-281.27098020101937
-504316.9945496,-281.86664594580253
-504318.2255296,-282.6811397929827
-504319.2977313,-283.3572949724676
-504320.1329953,-283.8364461750615
-738602.6680256,-281.1188137220374
-504317.0215513,-281.87857198975934
-504317.0215606,-281.87813927797083
-504317.0215886,-281.87828584840383
-504317.0470313,-281.91261906722616
-504318.1369189,-282.6206128127489
-504319.3536989,-283.418945875978
-504320.3945875,-284.0666807939485
-504321.2506459,-284.5605522047602
-740831.4366542,-281.3107854691378
-741055.9390832,-281.33958997748726
-741849.4713527,-281.69137864227633
-741001.9598859,-281.3334348844723
-740995.2575527,-281.33265313213224
-504317.1424491,-282.22691038254607
-504317.1424588,-282.2266637666052
-504317.1424751,-282.22672136064756
-739012.1990387,-282.0904111017275
-742466.361616,-282.66436795927973
-741425.2246815,-282.576673116674
-741421.7445542,-282.5752727948105
-504317.8663615,-282.6080907056948
-740995.0436054,-281.6111304108965
-504317.8664269,-282.6063998649704
-504317.8664243,-282.60645559980946
-504317.8664637,-282.60638594301327
-504312.5684503,-278.88972772386086
-504312.9280678,-279.491257996053
-504312.9955316,-279.3928088771078
-504313.000206,-279.3654438867139
-504313.0010959,-279.3525303857971
-504316.4609467,-281.6887914625623
-504316.4609444,-281.68874968657826
-504320.3565167,-284.20340097317546
-740982.2852013,-281.6089621647024
-504316.4609105,-281.68877159310375
-504316.1042633,-281.2802457091208
-504317.1064074,-281.91044166570424
-504317.9991412,-282.50996985715454
-504318.6350111,-282.9309956978717
-504319.6197962,-283.5294239561055
-504311.5160787,-278.264963201038
-504311.7528561,-278.81341339338337
-504311.8032363,-278.7575595680326
-504311.8063535,-278.7489639791432
-504315.9052448,-281.4321579699045
-504311.8071623,-278.7410860983544
-504311.8071453,-278.74132839296385
-504311.8071466,-278.74116365447134
-504311.806522,-278.74191938348196
-504317.2382868,-281.94631762084543
-504317.42686,-282.4858370452999
-504317.481194,-282.39628500937874
-504317.4824737,-282.3896112428688
-504317.4827047,-282.3852929511203
-504312.581989,-279.30923587965833
-504316.7026321,-281.9563792375296
-504312.5820945,-279.3096216265853
-504312.5822614,-279.30983838057034
-504312.5822632,-279.3098838632908
-504312.5822786,-279.30975632008847
-739024.1024395,-281.3467895424012
-742380.890272,-281.9263341314062
-741550.8591228,-281.8616611196961
-741561.0174294,-281.86289418314203
-504314.3892349,-280.4140847587735
-504317.4181785,-282.3980683952837
-504317.4332588,-282.46238632236634
-504317.4182286,-282.396941800339
-504317.4182261,-282.397028723946
-504317.4183173,-282.39712029366603
-504321.2460105,-283.1433300028064
-504321.2566603,-283.1579849875996
-504321.2641922,-283.14884740452817
-504321.2690967,-283.16021981235383
-504321.2731113,-283.14961096296855
-504321.2786725,-283.1334269001565
-504321.2851333,-283.127201124286
-504318.059126,-282.87964507092977
-504321.2801759,-283.12660224212124
-504321.2821122,-283.1211944929394
-504317.8268211,-282.7738873672441
-504317.8268344,-282.7734861212763
-504317.8268297,-282.77358913682133
-504317.8266725,-282.7737956652961
-504314.8338768,-280.75917086618523
-504316.3038693,-281.78802663729044
-504317.5846337,-282.61239921857555
-504318.7836087,-283.31844625405773
-504318.6870797,-283.2935869157395
-504319.8876072,-283.92255545750817
-504318.4691921,-282.9992177822735
-504318.4691902,-282.9992449766465
-504318.469228,-282.9991983352131
-504316.3565477,-281.6670817755035
-504317.1273914,-282.16528803166506
-504318.1247029,-282.82858663973366
-504318.9489244,-283.3420716141461
-504319.7025884,-283.77822670195906
-504317.0891171,-282.0632120122871
-504316.3477435,-281.64703935568104
-504318.6331739,-283.0437336521091
-504319.8771312,-283.799649485962
-504320.7282548,-284.2858415306985
-504321.8423256,-284.9285009620521
-738760.8211248,-280.9618795427979
-742360.9266664,-281.56479326798075
-741120.5695501,-281.46389888556484
-741095.462731,-281.45881244245345
-504316.3163097,-281.6668246006331
-504316.3163252,-281.66656364199304
-504316.8082228,-281.8972238117395
-504316.3163283,-281.6666626127642
-504316.3162994,-281.666584189408
-504317.2363644,-282.1424276258798
-504317.236369,-282.1423406339295
-504317.2363142,-282.14235549309944
-738735.2705915,-281.62480423749037
-742120.7908547,-282.17369678426326
-741087.9149479,-282.0806787799665
-741106.3019627,-282.0802500915774
-741094.4155954,-282.077843032388
-504317.7521804,-282.47376119470744
-504314.075481,-280.0329571969953
-504314.7067643,-280.44577761912274
-504315.7027129,-281.190108743062
-504316.5458184,-281.7956951596468
-504317.0944936,-282.17626249589273
-504314.8190034,-280.7313204639761
-504314.8190027,-280.73104996928646
-504314.8190036,-280.73092578572215
-504314.8190013,-280.730812467535
-504314.8186301,-280.7308526159769
-504318.9411781,-283.2375790101607
-504315.943369,-281.0603403541495
-504316.1156305,-281.58513777287106
-504316.1729617,-281.50347529230055
-504316.1739088,-281.5019652103096
-504316.1741215,-281.4988048826217
-504315.1525823,-280.84358910837426
-504315.1525807,-280.8436369907206
-504315.1530997,-280.8436520306171
-504313.6438938,-279.6711926773622
-504313.9770514,-280.266517045948
-504315.6781903,-281.4552762795576
-504319.9527183,-283.86158357853213
-504314.0355765,-280.1859270900637
-504314.0417645,-280.1601157698726
-504314.0430648,-280.1451736906854
-504314.043073,-280.1450693566933
-504314.0449622,-280.1450486104689
-504314.045017,-280.1454183324947
-504323.2561661,-283.7835738224802
-504315.064631,-281.04318044842586
-504315.5630067,-281.34121903140635
-504316.1612656,-281.7451118533226
-504320.7205645,-284.29588712885226
-504316.6840413,-282.06940647869675
-504317.3538199,-282.518726975324
-504319.3889607,-283.5525125497085
-504319.3889389,-283.55440330871863
-504319.3889566,-283.55299595059455
-504319.3881524,-283.56001279539083
-504314.0333813,-280.44361636988486
-504314.4767546,-280.69689389828216
-504315.2949553,-281.2534921364422
-504315.9845505,-281.693892107241
-504317.2113715,-282.46054853279367
-504316.6790199,-282.1507403678905
-504315.8371254,-281.0839443010757
-504315.9889359,-281.5732966189132
-504316.0371689,-281.5000660827405
-504316.039259,-281.49446194129575
-504316.0395657,-281.48808252900386
-504314.8366531,-280.29081306686265
-504315.0579614,-280.80744370587917
-504315.1066752,-280.7543530775468
-504315.1100952,-280.7396303796742
-504317.8024903,-282.81183396034095
-504315.1108282,-280.72816548359594
-504315.1108359,-280.72827805159193
-504315.1108352,-280.7285395332237
-504315.1104628,-280.728554460405
-504315.1104639,-280.72845927081164
-504315.1104649,-280.7283095951421
-504316.1620195,-281.28200380175645
-504316.3147991,-281.7997614329993
-504316.3623618,-281.7172673890369
-504316.3632155,-281.71674147887114
-504318.5713581,-283.31412982436837
-504316.3634282,-281.7139902243107
-504315.9366604,-281.2980753092019
-504316.536818,-281.6724110937247
-504316.8987414,-281.9174024603216
-504317.2684632,-282.1507114893378
-504317.9745111,-282.63256360576287
-504324.0121641,-285.55563011770755
-504318.7561385,-283.0567725024479
-504319.3614891,-283.4345113666759
-504320.1502018,-283.96723826927877
-504318.9541208,-283.5425935323748
-504320.8215207,-284.4099613192503
-504321.3548348,-284.75217506234026
-740716.0781935,-280.8788736763169
-740972.0520072,-280.91095539868604
-740960.280283,-280.9097247005633
-740970.9828198,-280.9103567832431
-754067.3855685,-261.7969221036104
-741042.3884162,-280.6850073786677
-741243.5385192,-280.7077494991869
-741192.3848601,-280.7022324066515
-504319.9408635,-284.1830680317566
-741193.0119395,-280.7022927003281
-741190.8562075,-280.70207629857754
-504314.3186587,-280.39586379159374
-504314.3187027,-280.39580331203274
-504314.31873,-280.39498310589875
-504314.3187239,-280.3950519848532
-504315.3252904,-280.8909910496542
-504315.3252964,-280.89078997501434
-504315.3252968,-280.89073289480996
-504315.3252614,-280.890681700497
-504315.5995006,-281.03230227028126
-504315.4134861,-281.3537258222904
-504315.4134852,-281.3537169929432
-504315.4137732,-281.35365072404113
-504314.9608045,-280.8369069906156
-504314.9607204,-280.84015569700904
-504314.9607966,-280.837793021613
-504314.9608019,-280.83713386428917
-741343.8606173,-281.9859482634543
-741533.0315168,-282.0089317275836
-741477.8852287,-282.003191908466
-504315.5994974,-281.0323720299134
-741479.0599422,-282.0035820496921
-741478.6190622,-282.0036003702441
-504314.1134246,-280.1498656350304
-504314.846436,-280.62073246416196
-504315.9002844,-281.35658147047354
-504316.8129348,-281.9584743300822
-504317.4139338,-282.32138114923686
-504314.9609813,-280.6639022948609
-504315.1301644,-281.1416427557835
-504315.1755442,-281.0951040975708
-504315.5996199,-281.0326808333608
-504315.1782489,-281.0861623397595
-504315.1786944,-281.0790557703221
-504315.1805627,-281.07913257336986
-504315.1805626,-281.0790532922693
-504315.1805955,-281.07904183171405
-504313.4471253,-279.264860827248
-504313.7277085,-279.83443614910493
-504313.7839425,-279.76136597558843
-504313.7887415,-279.74148640976074
-504313.7897173,-279.7288553246687
-504315.6782126,-281.4550587252676
-504315.5996373,-281.03223048783263
-738734.852945,-281.4681781222443
-742056.0959984,-282.01170457125386
-741116.7570904,-281.93148209691026
-741135.1701031,-281.93361244144734
-741123.1509774,-281.9321111571758
-504316.1382844,-281.73461178678645
-504316.7071169,-282.0692329205255
-504317.6784431,-282.71819426970944
-504318.5455763,-283.26802346985346
-504318.7014408,-283.07005390868255
-504324.3419986,-285.1227146033282
-504318.701474,-283.0691580833111
-504318.701504,-283.0694782675279
-504313.7574364,-279.7508251771715
-504313.7574264,-279.75110346970916
-504313.7573681,-279.75196314512544
-504313.7573775,-279.7516842651663
-504316.566959,-281.86808513266044
-504316.5670918,-281.865808126012
-504316.5670858,-281.86602203651154
-504316.5670077,-281.8663503456246
-741281.1355113,-282.7186775858708
-504315.6967713,-280.94577201634644
-504315.952674,-281.5301317917052
-504316.0193429,-281.4549818404241
-504316.0220984,-281.4449608300165
-504316.0227425,-281.43846732813915
-504315.3771879,-281.0099538321341
-504315.9187061,-281.35203506828077
-504316.8219324,-281.99545216155946
-504317.608705,-282.53161135581706
-504318.3234077,-283.01099758409276
-741455.1352067,-282.7394936371564
-504314.9110521,-280.7043563677994
-504320.5103244,-284.0464557745964
-504321.1278286,-284.4465195625095
-504322.0101998,-285.05564001296773
-504322.7285605,-285.54340766295826
-504323.2517647,-285.8978676537054
-504315.0750026,-280.89482742513417
-504315.0750059,-280.8947636893728
-504315.0748921,-280.89482335387595
-504324.8762811,-285.090990128675
-741400.2068363,-282.73286857122423
-504316.3372561,-281.62208853543444
-504316.3373187,-281.620966931177
-504316.3372515,-281.62108235020264
-504314.9230813,-280.8797343409096
-504320.6562473,-284.0270304899382
-504320.9415192,-284.1285734952471
-504321.1426634,-284.1908964935057
-504321.3524995,-284.23671220017974
-504321.4893249,-284.2723420432754
-504321.6139765,-284.2563886669754
-741400.2647158,-282.73278111194816
-504321.6693943,-284.2610571051741
-504321.734572,-284.2150215919593
-504321.7508435,-284.1808093838473
-504321.7706465,-284.17574664013927
-504313.5232171,-279.74041435144153
-504313.5232126,-279.7405919668748
-504313.5232147,-279.7404561392863
-504313.5270212,-279.74144195850386
-504314.9384131,-280.9992302169156
-504315.1654528,-280.54845539208594
-741400.3533986,-282.7327287183303
-504315.31959,-281.03962601444533
-504315.3726361,-280.95993575774406
-504315.3743426,-280.95593764594923
-504315.3747282,-280.9503492619355
-741373.817359,-281.962157554688
-741577.6009191,-281.98524164145374
-741521.1182637,-281.9792792436918
-741520.4565076,-281.97921864484505
-504315.8168449,-281.4241376821981
-504316.216324,-281.65994578170285
-504319.2492208,-279.5094288879765
-504316.9386215,-282.12924004646595
-504317.5275959,-282.4837217573952
-504318.5379297,-283.17265768408237
-504318.6591155,-282.70196071892315
-504318.7856078,-283.2267165546714
-504318.8485587,-283.13737357036024
-504318.8485605,-283.1435085680042
-504318.8485701,-283.14390252474374
-740865.0811039,-281.08560896441696
-741050.4291984,-281.1085623232118
-504316.3791313,-281.7425403189484
-741007.3042789,-281.10216622879756
-741003.4139873,-281.1015884320484
-504315.7912575,-281.3459386697719
-504316.4836638,-281.7772137338157
-504317.607756,-282.56246017290016
-504318.5886306,-283.21667556739357
-504319.285385,-283.642455000738
-504315.4469716,-281.1724578522327
-504315.4470032,-281.17289835473576
-504315.4470644,-281.1726384162157
-504316.8715256,-281.77402986464415
-504315.4470904,-281.1728299259551
-504313.242269,-279.65949608603086
-504314.2534098,-280.3899904132387
-504315.165578,-281.0210356340674
-504315.8806275,-281.4574492931716
-504316.5094676,-281.853765823153
-504314.3817018,-280.48359886133665
-504314.3819144,-280.4824268336806
-504314.3819294,-280.48284322098385
-504314.3819485,-280.48237771203054
-504315.6782192,-281.4551213503356
-504317.6924797,-282.3092954794878
-504314.3789488,-280.48244557064214
-504313.9240745,-280.1079501101646
-504313.9240816,-280.10749501092226
-504313.9241071,-280.107556069944
-504323.2854588,-284.5049045485959
-504314.9243834,-280.8156146561644
-504314.9243754,-280.8156634922263
-504314.9239871,-280.81549819897805
-504316.8072526,-282.06059385310573
-504316.8072681,-282.05967178151394
-504318.8646523,-283.0708067858501
-504316.8072656,-282.05974516822573
-504316.8072045,-282.0600284515696
-504320.7914783,-281.8883328660171
-504320.7859508,-281.88714602507235
-504320.7873492,-281.8800637573523
-504320.7874926,-281.8775977761373
-504320.788173,-281.8777705056438
-504320.7885298,-281.87915646118995
-504320.7888127,-281.87946947108077
-504320.7896241,-281.87927769485026
-504319.8580721,-283.684881432943
-504316.3819075,-281.79085320876015
-504316.8395083,-282.0638804507862
-504317.7463293,-282.67630592709156
-504318.5419789,-283.1813914648214
-504319.2814871,-283.6562239754732
-741077.5021508,-280.9205863087635
-741333.8034366,-280.94875497212433
-741267.0830736,-280.9415300546297
-741264.4080767,-280.9412070856792
-504315.6827303,-281.164445633424
-504320.2971926,-283.94705293640504
-504315.6826526,-281.1655138662425
-504315.6827155,-281.1646926168396
-504315.6827273,-281.1645054383575
-504324.5213474,-284.8458231266476
-504314.8625551,-280.7580116018321
-504314.8625576,-280.7581537178101
-504314.8625718,-280.7579095501391
-504314.8624934,-280.7579882806946
-504314.8308526,-280.72696768684426
-504315.5190175,-281.1739764193962
-504315.9565641,-281.4560087767906
-504316.4351141,-281.81171876288494
-504317.1744523,-282.2875674446941
-504317.7010952,-282.58842890987665
-504315.0399292,-280.74366127606515
-504315.0399212,-280.7437654666731
-504315.039895,-280.74407986666716
-504315.0399,-280.74390302464354
-740314.7434089,-281.589187082013
-740632.6733314,-281.6350794767088
-740568.4141358,-281.6292376725185
-504316.7528461,-281.9857568051681
-740561.9256262,-281.628561766434
-504316.3564654,-281.84463385786864
-504316.35649,-281.84501215112965
-504316.3564946,-281.84484387519456
-504316.3564952,-281.844797501909
-504316.3565165,-281.844718856529
-504317.6706324,-282.5230418716869
-504318.1550338,-282.81909816378635
-504318.9945432,-283.35103053605553
-504319.714007,-283.7802703449129
-504317.6896093,-282.64153425340436
-504320.2779462,-284.14132748172875
-504317.362432,-282.33691189996426
-504314.9254737,-281.2711708333402
-504316.0859901,-282.07005829438543
-504317.0133028,-282.66886431632855
-504317.9464366,-283.2316917339128
-504318.737203,-283.6814967242444
-504318.6600831,-282.6886154653295
-504318.7881831,-283.21681833348435
-504318.8451918,-283.12417766885665
-504318.4730348,-283.1539545796158
-504318.8455627,-283.1280145575051
-504318.8456283,-283.1274925927289
-504316.4075234,-281.81581788970584
-504317.1938651,-282.3332752937345
-504318.021509,-282.91510289679377
-504318.7773374,-283.4130382928764
-504319.394258,-283.795880281831
-741418.7240445,-282.1153268093138
-741593.6355905,-282.1340528259428
-741552.8642379,-282.12993310306473
-504319.1663082,-283.574617333947
-741552.8935259,-282.1299381831694
-504316.0469173,-281.22631832828534
-504316.2462871,-281.75360498720283
-504316.3013144,-281.6726346377716
-504316.3030389,-281.6654616070831
-504316.3032952,-281.6602377900304
-504317.9538899,-282.62975110450304
-504317.9539068,-282.6294847676748
-504317.9538775,-282.6297026630944
-504313.8560837,-280.07108216331136
-504320.3733381,-284.0725129466821
-504313.8561803,-280.0693335283954
-504313.856186,-280.0691760275546
-504313.8563175,-280.06905791257674
-504319.1365217,-283.1955482192992
-504319.8695723,-283.68158513248096
-504320.7108144,-284.26012149138757
-504321.451876,-284.7493710746917
-504321.8234123,-284.9961753577902
-504315.0162421,-280.942013552796
-504315.0162694,-280.94191580374655
-504316.6996636,-282.23036146450727
-504315.6786031,-281.45505581840064
-504320.7505445,-284.2984068076789
-504315.0162788,-280.94153073274015
-504315.0162777,-280.9415467919287
-504313.9281812,-280.1979581489429
-504322.2291805,-283.4534307855
-504315.3502676,-280.7179917654934
-504315.5128885,-281.2337065694886
-504315.5636201,-281.15289953633936
-504315.5650602,-281.15101707821435
-504315.5654531,-281.1460498702561
-738866.7599125,-281.70207878891296
-504321.2366185,-284.60764984168367
-742089.1863603,-282.23853321131054
-741233.9261675,-282.1609380632756
-741245.6555183,-282.1612350576134
-741227.7408801,-282.15823902236673
-504317.3316019,-281.9882467945931
-504317.4982661,-282.53028347368195
-504317.5439371,-282.4464118866786
-504317.5441825,-282.4484729099529
-504317.5442468,-282.44686278365344
-504317.5442552,-282.4466738147828
-504321.5423963,-284.79264491689963
-504317.5416513,-282.44667585818445
-504317.5416648,-282.4464871835114
-504317.5416826,-282.4465021348082
-504316.6663715,-282.07079276633755
-504317.1353836,-282.34284967451777
-504317.4827656,-282.5484496511206
-504317.8189919,-282.73102228431526
-504318.1720857,-282.95965841742503
-741318.604772,-282.1662749521907
-741496.6758997,-282.18682047688384
-504322.18784,-285.24251271741224
-741446.0271628,-282.181129201213
-741445.6530503,-282.18108512480916
-504314.082679,-280.24326479771344
-504314.0826851,-280.24350897294414
-504315.4845541,-281.08791880243393
-504316.0641693,-281.3851294639388
-504316.0641735,-281.3851635565944
-504316.0641851,-281.384848716861
-504316.0642773,-281.38493213183654
-504319.7802575,-281.9846285293835
-504318.593625,-283.1517831387862
-504314.8100049,-280.1949704581312
-504315.0617695,-280.77465607744074
-504315.1224169,-280.6987573161742
-504315.1253142,-280.688319789185
-504315.1259557,-280.6802715332498
-740329.4533525,-281.3374097383266
-740627.6375375,-281.37783899354554
-740566.248365,-281.3704804028292
-740562.4157748,-281.3700198608499
-504317.8350343,-282.5342218006348
-504319.0181076,-283.3609321090865
-504318.6839567,-283.0729826855798
-504319.7972372,-283.7900228119898
-504320.7194177,-284.354224684055
-504321.3101644,-284.6794142937279
-504316.1983891,-281.512819234175
-504316.9697073,-281.9969472052553
-504318.0980087,-282.75886682101816
-504319.0276571,-283.35334670500043
-504319.8558993,-283.84599683303
-504318.7614894,-283.102498013634
-504319.8747478,-283.8863831123924
-504319.2932223,-283.432987180181
-504320.1975136,-284.0300281631206
-504320.9103599,-284.48854162393565
-504321.5803026,-284.9306610387543
-504322.0957237,-285.22313577094053
-504322.5680562,-285.4970811796709
-504322.8851454,-285.6329500167652
-504323.1581858,-285.75546124722746
-504323.3082873,-285.77545169366255
-504314.0386762,-279.93883918442845
-504320.6122542,-284.28585952932184
-504314.2881289,-280.5423412725035
-504314.3473919,-280.48854090027237
-504314.3541016,-280.48048320953006
-504314.3604614,-280.45798814288474
-504314.3609729,-280.460145661924
-504314.3610018,-280.4641927033913
-504314.3621373,-280.4640364854256
-504314.3621201,-280.46434496063563
-504313.9741576,-280.0475799538533
-504313.9741548,-280.0476266323525
-504321.2323228,-284.61503446975183
-504313.9739315,-280.0478116837089
-504313.9739305,-280.047736309656
-741000.5687831,-281.28502103733985
-741196.1263823,-281.3127263595987
-741142.6258187,-281.3082725283704
-741140.0497279,-281.3081144765364
-504315.9532178,-281.4024786627775
-504315.953214,-281.40258716986716
-504315.9532055,-281.40296769905717
-504315.9532063,-281.4029108109884
-504316.8289091,-281.5402762189124
-504323.424115,-284.78639823203076
-504315.2256732,-281.0573842666538
-504315.8412968,-281.4357621261626
-504316.240346,-281.71705018821376
-504316.9147306,-282.1702108743473
-504317.2831154,-282.43863662702773
-504320.2047984,-283.9782862211376
-504320.2048136,-283.977857499693
-504320.2047659,-283.9780685859704
-504315.6996169,-281.2699194997844
-740979.4598866,-281.7206968149408
-504317.0266268,-282.04403128751784
-504316.588735,-281.84080538976366
-504316.9437295,-282.0767703415069
-504317.3094732,-282.30087396014443
-504318.1726271,-282.86964213372084
-504315.6661589,-280.988124515654
-504315.8646777,-281.52977486744896
-504315.909196,-281.455369734305
-504315.9116004,-281.44906047352356
-504315.9120123,-281.4434993980596
-504313.842825,-280.1340892972223
-504317.067547,-281.9735822286895
-504313.8428526,-280.1335429157381
-504313.8428606,-280.13331857311897
-504313.842937,-280.1331925226401
-504316.6317827,-281.5038050803005
-504316.8115332,-282.02984961149383
-504316.8653871,-281.9414176052369
-504316.8667765,-281.9351290807705
-504316.8670708,-281.9298974620486
-504314.5121541,-280.40136869239876
-504314.6355979,-280.8534707241403
-504317.0696203,-281.9618148841238
-504314.6755558,-280.7936973395487
-504314.6766251,-280.79361904053684
-504314.6769525,-280.78965688045156
-504314.675922,-280.7896329947374
-504314.6759281,-280.7894510740108
-504314.6759782,-280.7894353681509
-504314.3932022,-280.3238052604505
-504314.9361865,-280.6522958397587
-504315.788713,-281.2410437059963
-504316.5903037,-281.77333787464715
-504317.0700403,-281.9543803382958
-504317.0101102,-282.0677118787266
-504314.0773074,-280.33998089563005
-504314.6200903,-280.6710503693738
-504315.3900909,-281.20616277438535
-504316.0760829,-281.65579059665987
-504316.8021272,-282.14192701037695
-504311.6595462,-278.6081789033066
-504311.6595866,-278.6075746551316
-504311.6596696,-278.60770255570105
-504315.4451164,-281.06072198719755
-504317.0700408,-281.9543847141436
-504315.4451338,-281.06113277198097
-504315.4451705,-281.06053703911044
-504315.4451068,-281.060665278352
-504314.6464973,-280.6517083565969
-504314.6465372,-280.65047094461903
-504314.646529,-280.65054136283294
-504314.6465183,-280.65049440494346
-738893.0717926,-281.42795458431647
-742332.451022,-282.0476265205973
-741222.545272,-281.94345632495765
-504317.070042,-281.95444216320686
-741182.6030311,-281.93648382202366
-504317.4780348,-282.3062776328171
-504318.449045,-282.9093604613472
-504319.6446726,-283.6735284274734
-504320.6824142,-284.3134851062275
-504321.4122334,-284.721396367682
-504317.4371242,-282.45280353679163
-504317.4371243,-282.4527714873527
-504317.4371042,-282.4527509319179
-504313.19095,-279.49068124535245
-504317.0493614,-281.95440397966047
-504314.0780228,-280.1113820694027
-504315.0499149,-280.79054492162237
-504315.925279,-281.36407746578305
-504316.3266716,-281.6176787093224
-738879.473742,-281.5157700465245
-742291.9561336,-282.0502771033381
-741348.1695574,-281.9701609778432
-741344.0009836,-281.96855707960174
-740799.6335994,-280.3929987406379
-740961.4245987,-280.4120096491309
-504317.0495211,-281.9513789776754
-740935.9342259,-280.40885989289825
-740934.8431319,-280.4087005788486
-504316.8871494,-281.8819234833541
-504316.8871472,-281.88195284595497
-504316.8871056,-281.8818861804274
-504316.6654769,-281.8278905046119
-739024.1154263,-281.4038627182662
-742392.2245963,-281.93401845297785
-741478.207496,-281.85682501304854
-741498.561687,-281.85689469807005
-504317.0495575,-281.950533687643
-741486.2807869,-281.85415882677785
-504314.4640761,-280.49782661477576
-504314.6119948,-280.9817171023022
-504314.6540536,-280.92080914135397
-504314.6547659,-280.92207167559053
-504314.6549771,-280.92028896282824
-504314.6551091,-280.92028133668873
-504314.6551182,-280.92022492733366
-504314.6551247,-280.92038776834977
-504314.6551315,-280.92055972224864
-504315.2187214,-281.0610918617812
-504315.084953,-280.7231021778882
-504315.5469183,-280.99035571155673
-504316.3375426,-281.52061660481286
-504316.8517989,-281.8324892102767
-504317.8355635,-282.5201121119137
-504315.0244908,-280.94232390024933
-504315.2775835,-281.09154623476445
-504315.8770149,-281.45853801005796
-504316.3596208,-281.7346143544417
-504317.1474237,-282.2607704145975
-741213.4609595,-281.7489195443442
-504315.6549333,-281.01451285463054
-504318.1703048,-282.9395404129528
-504318.1703792,-282.9374625223113
-504318.1703233,-282.9378767391443
-504318.1703372,-282.9375846493514
-504317.0367946,-282.06741768231944
-504317.0368046,-282.0672187676976
-504317.036808,-282.067288709398
-504313.4909528,-279.4119983252265
-504313.8079574,-280.0296869974909
-504313.867735,-279.933065113262
-504316.3072002,-281.4355322216437
-504313.8713234,-279.91000402712
-504313.8718096,-279.90009379348766
-504314.8148906,-280.70924258291257
-504315.5345896,-281.146901165985
-504316.7986193,-281.94743026142555
-504317.9385496,-282.6302330205566
-504318.2969454,-282.85086449466934
-504316.7257017,-281.66237390077134
-504316.9147595,-282.2095320283138
-504316.971261,-282.1255327870746
-504317.3003028,-282.1447880603702
-504316.9726591,-282.120962992537
-504316.9728817,-282.11684180686154
-504317.2377061,-282.1268344032274
-504317.2376566,-282.12687135629346
-739012.1362201,-282.06263190399505
-742361.758802,-282.63059951042834
-741460.6881574,-282.55322892627976
-741468.3016832,-282.5532970663365
-504316.7522598,-281.9288685987292
-504316.7523596,-281.9262771794735
-504318.1138409,-282.6991468474502
-504316.7523544,-281.92646666348304
-504316.7483428,-281.92673347755397
-504312.8698426,-279.22453075419963
-504313.0798258,-279.7622806686836
-504313.1312636,-279.69344787601517
-504313.1346391,-279.6857390982909
-504313.1355786,-279.67706144724195
-504316.6346737,-281.7267920099898
-504317.5691848,-282.3378112719144
-504318.685002,-283.0771767349453
-504318.8900692,-283.2260855631905
-504319.6057524,-283.6560364044008
-504320.3853258,-284.1176639860954
-504315.0896892,-280.89232896827036
-504315.0897266,-280.89253632446645
-504315.0897971,-280.89316248899826
-504315.0898011,-280.8932056129549
-504315.0892885,-280.8931853523824
-741210.5515146,-282.8847204900158
-741374.6391193,-282.90572740075214
-741322.901247,-282.89879934045973
-504316.4569213,-281.5736732625126
-741331.019937,-282.89990790205724
-741329.8423488,-282.8998897438484
-504317.4857593,-282.329163754702
-504317.4858868,-282.32651159587493
-504317.4858806,-282.3267066446539
-504317.4862347,-282.32696369830967
-504317.0732162,-282.1165209230267
-504318.0024695,-282.69311705072323
-504319.1186957,-283.40538429112956
-504319.9615172,-283.9097865632036
-504316.6862022,-282.10277586908205
