DFT,MACE
-504316.7044238,-301.05362233784217
-504316.7875863,-300.54183162964927
-504317.397755,-301.0032931247365
-738735.2389822,-299.30757207190743
-741931.7667128,-301.2325915944286
-741121.4199852,-300.9335319021934
-741104.8110233,-300.94160925917254
-504318.6088943,-302.12899281721144
-504318.6089376,-302.1325545192428
-504318.6089104,-301.587540319871
-504314.3970957,-298.54549150087996
-504316.7510674,-300.74564210708905
-504314.5997597,-299.69208067557287
-504314.6457078,-299.40138980343403
-504314.6492658,-299.47487428227555
-504314.6499797,-299.37496221107676
-504314.6499776,-299.4494122740317
-504314.6465321,-299.37948196714063
-504314.6465613,-299.4471256124134
-504314.6466331,-299.4109783333395
-738722.5251494,-300.25027900173626
-742018.7902296,-301.55230297970274
-504316.7510589,-300.83293771356654
-741080.2904757,-301.2074066916213
-741118.3399116,-301.2843031429063
-741117.033832,-301.2438665437586
-504316.9159081,-300.95308000591433
-504316.9158692,-300.89094943764604
-504316.9158994,-300.954657332431
-504316.9159046,-300.8818797391861
-504315.8525604,-299.4408216361631
-504316.006168,-300.6037347666278
-504316.0483163,-300.41155363586694
-504316.7510658,-300.7012740809051
-504316.0492227,-300.41284054749667
-504316.0493597,-300.39741312261503
-504316.0500642,-300.4066700071878
-504316.0500709,-300.36572537550745
-504316.0500333,-300.4061336424942
-504318.6339313,-302.03227721914016
-504318.6339412,-302.0823756932667
-504318.6339354,-301.56943923705626
-504316.9557403,-300.8573928003856
-504316.7143531,-300.6277550825025
-504316.7511344,-300.84497267701806
-504318.2805103,-301.5072841427798
-504319.7161924,-302.51346424502003
-504321.0072872,-303.22438568957944
-504322.1200523,-303.7984780848755
-504314.8155243,-299.4770259727724
-504314.8155201,-299.49893244140003
-504314.81555,-299.48588278476245
-504316.9136932,-300.9474924241171
-504318.403091,-301.7507205522049
-504319.5446317,-302.44139326923226
-504316.7511446,-300.7266205418191
-504320.7915088,-303.0787881143474
-504321.9759793,-303.67691196261194
-738615.6017315,-299.1604810970235
-741866.8694815,-300.66241304443383
-741006.412412,-300.3000646640983
-741007.2323281,-300.3664890183977
-740984.0536523,-300.34507383964603
-504315.3295551,-299.198794144511
-504315.4707824,-300.46986554142217
-504315.5303291,-300.18812227256296
-504316.7513003,-300.7248979706159
-504315.5306368,-300.19830946063894
-504315.5307171,-300.1747828895347
-504314.0910655,-299.33354129914153
-504314.0910847,-299.19861553605966
-504314.0911073,-299.33388413319483
-504314.0907838,-299.3105888846364
-504322.593909,-301.2481529227053
-504316.1910843,-300.41950149814954
-504315.7444142,-300.2720557159733
-504316.5632974,-300.5148350320922
-504314.6458012,-299.79105111116496
-504317.1637008,-300.87339904663156
-504317.9375989,-301.3704375017078
-504318.9053353,-301.90390649278106
-504325.288937,-303.1225839766441
-504322.3811099,-299.40437767898385
-504322.244013,-298.64100555853486
-504316.2454575,-300.351302428817
-504313.9782366,-299.220365007183
-504315.2627019,-299.7418435426271
-504315.7383432,-300.00764332439553
-504315.127313,-299.6641267697155
-504314.6457982,-299.7910013386138
-504316.2412099,-300.1985004754082
-504316.6224482,-300.4064566281692
-504317.4453688,-300.9178525227499
-504316.6741797,-300.7306067576182
-504317.7015716,-301.210226465901
-504318.4278032,-301.80131075121886
-504318.6094327,-301.8898543399548
-504319.4056995,-302.3480280860309
-504314.7049139,-299.32114868556
-504314.2981008,-299.480311079118
-504314.6458044,-299.7097833233812
-504314.2981194,-299.4776769365144
-504314.2981171,-299.4203349131805
-504314.2981893,-299.4782099770815
-504315.1944238,-299.66089006562265
-504314.98841,-299.8293740906131
-504315.9256388,-300.2086438635837
-504317.0763939,-301.000641764505
-504318.0694679,-301.56128845603564
-504318.9737506,-301.95591377895335
-504314.6367723,-299.30303453653255
-504316.4519984,-300.6958371990605
-504316.1616646,-300.3610436981685
-504317.7568176,-301.4409096001802
-504319.1354823,-302.2310314676987
-504320.2481883,-302.775477338387
-504316.1731726,-299.88922910180185
-504316.1731662,-300.3530277265821
-504316.1730151,-300.32682585367127
-504316.1730188,-300.3536313104286
-504317.1980714,-301.21669306455846
-504317.1981278,-301.2940081372141
-504317.0365883,-300.689485664748
-504317.1981269,-301.2939124023243
-504317.1980581,-301.2484515809696
-504314.1980098,-299.0283599463057
-504314.1979989,-299.01403778463583
-504314.1980065,-299.0285873561171
-504314.1978504,-298.4508443902729
-504316.6621079,-300.5945641854092
-504316.6621173,-300.49121313097237
-504316.6621007,-300.59441533985705
-504317.4993889,-300.2508037501201
-504317.6418125,-301.2866666375213
-504317.6209678,-301.4304249628404
-504317.6704372,-301.3120797185001
-504317.6707214,-301.25364462136116
-504317.6707839,-301.3220273421141
-504314.6614904,-299.39247174506477
-504314.4534422,-299.13031129874156
-504315.5399068,-299.5447372569969
-504316.9311038,-300.56033151991755
-504318.1448134,-301.2582144778684
-504318.8527709,-301.5428234833395
-504318.2352842,-301.6088622313327
-504317.5779429,-301.0807479591601
-504318.4481714,-301.68871238293593
-504319.3460319,-302.24850655603683
-504319.9772841,-302.76466209113715
-504320.9235654,-303.2521902349983
-504312.7723369,-297.83267369402427
-504312.7723141,-297.79121379382315
-504312.7723376,-297.8334755106515
-504312.7723363,-297.78872662640526
-504316.6126627,-300.61459897592476
-504318.8886255,-302.0015534705873
-504318.1281744,-301.5669341713593
-504319.7627126,-302.53992839492605
-504321.1724993,-303.3382495933793
-504322.3119697,-303.89387136366406
-504313.2675447,-298.5172424736137
-504313.2675336,-298.507136593251
-504313.2675433,-298.5178563934286
-504313.2675424,-298.4161505393405
-504314.2921442,-299.14987734707
-504314.292169,-299.13891754173
-504315.8036926,-300.0170995689442
-504314.2921727,-299.1036947238001
-504314.2921728,-299.14876484620436
-504315.9321716,-300.19185618922563
-504317.5078249,-301.18398928506423
-504318.7958718,-301.9063398959394
-504320.0612561,-302.5815690927901
-504321.2440202,-303.1697984636921
-738892.0330934,-299.47673941539057
-742258.5901021,-300.64576449761125
-741353.0569502,-300.53711863022215
-504316.6850996,-300.5142437870384
-741360.0932056,-300.53722699594016
-741339.6782826,-300.5052350187749
-504318.4474818,-301.8534557896815
-504318.4474578,-301.7817115769974
-504318.4474771,-301.85470187749996
-504318.4462813,-301.75619711554015
-504318.9856366,-301.2776977700288
-504319.1214123,-302.527108408233
-504319.1766329,-302.24383619215865
-504319.1770236,-302.2467813984489
-504317.7693707,-301.29357056870043
-504319.1771075,-302.19754802484294
-504316.0414098,-299.687137941731
-504316.201174,-300.85681915175144
-504316.243779,-300.68641714124357
-504316.244475,-300.69195361991854
-504316.2446495,-300.6875905128279
-504316.2446515,-300.6777708024065
-504316.2446494,-300.68752862861817
-504316.2426875,-300.6734909916002
-504316.2426947,-300.687221433173
-504315.1273119,-299.70478299207804
-504318.6702716,-301.8560094366791
-504316.2427118,-300.34079627213526
-504315.679026,-300.1775414525502
-504317.0065387,-300.9409813656845
-504318.1575586,-301.69645075326486
-504319.1890916,-302.23749154175323
-504320.0856449,-302.66495300712785
-504314.019844,-299.1321800431694
-504314.0198579,-299.2590659851824
-504314.0198278,-299.2482628300652
-504317.3392182,-301.2592374676058
-504319.3670798,-302.0435265736383
-504317.3392286,-301.25820713794946
-504317.3391906,-301.253410923696
-504318.5844501,-301.04720144397476
-504318.7695033,-302.30177855550284
-504318.829078,-302.07694777377424
-504318.8305185,-302.0377929710453
-504318.8308039,-302.0573486522164
-738867.6708728,-300.3408734947249
-742190.6757508,-301.80925371579593
-741267.5760574,-301.4878483427452
-504317.0160883,-300.94659268843685
-741271.5152293,-301.473588827632
-741251.1471552,-301.4879570219926
-504314.2363821,-299.3015180079383
-504314.8487506,-299.6221362465834
-504315.9314888,-300.32924711612833
-504316.8836194,-300.91143221668676
-504317.6241451,-301.25242405390776
-504318.0419696,-301.56755352287536
-504316.6880846,-300.88827041130935
-504316.688088,-300.89269296231726
-504317.969214,-301.25313683892756
-504316.6880849,-300.8928403585676
-504316.6880467,-300.88742070353265
-504315.3825312,-300.03107612735056
-504315.3825383,-299.8921663241329
-504315.3825367,-300.0303799619191
-504315.3825964,-299.96044869324015
-504317.5099614,-301.2929416553238
-504317.5099611,-301.2502962233483
-504317.5099469,-301.2930092676257
-504317.0675884,-300.8077549792293
-504318.179802,-301.644195802258
-504315.8002846,-300.31006522861685
-504315.800291,-300.34547460721996
-504315.8002963,-300.33641118906064
-504315.7993268,-300.34520916349885
-504318.4906364,-301.755395683864
-504318.4906159,-301.8868178902933
-504318.4906291,-301.8014118482577
-504318.489739,-301.9025135849691
-504314.624949,-298.7674432416965
-504315.1453015,-299.4981905344787
-504318.9830304,-302.09982979728886
-504316.2089263,-300.1392354860582
-504317.1814465,-300.6680221478176
-504317.7644275,-300.98750576852314
-504314.7799282,-299.3047449303872
-504314.779952,-299.32088182426503
-504314.7799526,-299.2605213474348
-504314.7799518,-299.3210825703952
-504316.8481495,-300.83273945057863
-504317.5599741,-301.1994789404044
-504318.4925043,-301.83811665301164
-504319.5294869,-302.42711590502665
-504319.2847073,-302.2970737941765
-504319.8409869,-302.6380318224941
-504320.309688,-302.8067646132381
-504320.8339191,-303.0101395018832
-504321.2992958,-303.11001393393957
-504316.8596184,-300.7494056878324
-504317.8151753,-301.22936500905575
-504318.757509,-301.9347888181338
-504319.4808998,-302.2975848246974
-504320.289742,-302.8108826534803
-504312.8061348,-297.6014874312645
-504320.9587939,-303.08234106903177
-504321.548478,-303.2616127232981
-504322.0030316,-303.297136901021
-504322.3976125,-303.3012872778839
-504317.0792843,-300.9845052380524
-504317.8187205,-301.0564006356805
-504318.8325816,-301.95783342811535
-504319.7302406,-302.49860115596897
-504320.406695,-302.87263215431324
-504316.662487,-299.64504461094634
-504313.0103639,-298.80561167754246
-504316.8225332,-301.1644487519388
-504316.8771715,-300.894853331248
-504316.8784805,-300.81926612915487
-504316.8787109,-300.88388265132886
-504316.3428434,-299.71488638402326
-504316.5379328,-301.01073886067275
-504316.5918118,-300.70765425914516
-504316.5933949,-300.7209603950632
-504316.5937169,-300.7018345130249
-504317.0677474,-300.9966042551662
-504313.066229,-298.5811455253059
-504316.2845643,-300.45876648945716
-504316.284581,-300.3895201452172
-504316.2845806,-300.45789710916523
-504316.2845444,-300.4497384725666
-504314.7946905,-299.6953825463449
-504316.4086973,-300.6908391053967
-504317.8017591,-301.51005276657963
-504318.9272383,-302.03059462784165
-504320.315148,-302.7538065773449
-504316.7505042,-300.8628419704539
-504315.1273142,-299.78288036380604
-504313.0727003,-298.6210080668043
-504316.7505089,-300.87650837925196
-504316.7504963,-300.3496491800138
-504315.4103101,-299.9790910816741
-504316.5140898,-300.59155111049677
-504317.5203942,-301.27744667549877
-504318.4000698,-301.73233074242484
-504319.0400885,-301.9722476104561
-741305.561508,-301.27509251672774
-741508.6403692,-301.3633066283443
-741454.7157736,-301.2722619288868
-504313.0749754,-298.6576785724968
-741452.9211587,-301.3147298632258
-504316.2200187,-299.89975258838604
-504316.376346,-300.8213059027898
-504316.421648,-300.8411501745108
-504316.4229895,-300.8319596340006
-504316.4230838,-300.82447963143676
-504315.3140805,-299.5924015626682
-504315.3141958,-299.7446547900141
-504315.3141931,-299.70351656609023
-504315.3184456,-299.74593961839133
-504313.0750018,-298.60865159654605
-504314.9342543,-299.6385625317877
-504314.9343147,-299.52099845960925
-504314.9343118,-299.63500305271964
-504314.9343138,-299.6016588178847
-504316.2800587,-300.44166727543643
-504317.2977307,-301.14329746320266
-504317.2977304,-301.20712533412586
-504317.2976972,-301.15171759461407
-504317.9705415,-300.57606093658205
-504318.1303374,-301.7269798005563
-504313.0750116,-298.65782162416895
-504318.1890293,-301.56211016280594
-504318.1895733,-301.57643518854997
-504318.1896739,-301.53316039011565
-504318.4690779,-301.8321501768776
-504318.4690888,-301.8100918979633
-504318.4690812,-301.83156299543793
-738721.9761791,-300.1473307074968
-741954.579556,-301.5023263850855
-741116.9054861,-301.1227183800495
-741143.6322407,-301.2372926951284
-504313.0725611,-298.5893869364571
-741136.9194246,-301.2360431460366
-504315.6821591,-299.6622800618802
-504315.6821326,-299.88413912500766
-504315.6821501,-299.85641274646946
-504315.6811891,-299.8883246385022
-504315.3976613,-300.0999114577866
-504316.3688203,-300.66402197425055
-504317.3233185,-301.3142932313491
-504317.9956222,-301.77002738630125
-504318.8234864,-302.17353154310695
-504313.0725694,-298.6572165820725
-504315.8826836,-299.3441430776748
-504316.0772341,-300.7866079269439
-504316.1272198,-300.38428566181085
-504316.1296372,-300.52753458969903
-504316.1300314,-300.48875410275696
-504318.4979438,-301.9316921522622
-504318.4979403,-301.93236527686537
-504318.4979433,-301.9327565108186
-504318.4974872,-301.8709849664147
-504316.1824069,-300.55270254278116
-504313.0726441,-298.5328822072144
-504316.1824098,-300.5526529809067
-504316.1825583,-300.547504800311
-504324.8996233,-303.33319531082634
-504315.4013374,-299.8008745768559
-504315.4013473,-299.951078221681
-504315.4038416,-299.87037251372135
-504316.6506305,-300.7922995020851
-504317.634713,-301.0508781701257
-504318.6517439,-301.99171570375694
-504319.5091143,-302.4763189221813
-504314.5885469,-299.7391331345646
-504320.397466,-302.76301046157346
-504314.4334542,-298.45107019466417
-504314.7428204,-299.49153346088303
-504314.8025794,-299.4799185190564
-504314.8108467,-298.9193889924643
-504314.8142922,-299.35994477501316
-504314.8144735,-299.3441940017337
-504314.8144827,-299.374547685235
-504314.814481,-299.33376769284996
-504314.7895736,-299.3758371825923
-504314.5885688,-299.3735879184015
-504314.7895772,-299.3756338810379
-504314.5041135,-298.57838653984186
-504314.7665555,-299.9789280218169
-504314.828943,-299.6031879284406
-504314.8329585,-299.6139274403206
-504314.833858,-299.58099651916626
-504316.4754717,-300.6814470632187
-504317.1044937,-300.88511847606975
-504317.4083096,-301.0700555587722
-504317.719453,-301.19942515167895
-504314.5885779,-299.7385236829824
-504318.6701851,-301.5705942848234
-504314.9683251,-299.7124733022841
-504314.9683267,-299.68435405748755
-504314.9683228,-299.71219683818754
-504314.9682864,-299.20680053812504
-504317.6080458,-300.65233075424345
-504317.7663441,-301.8775793138917
-504317.8241403,-301.6844173204079
-504317.8248037,-301.68374131591054
-504317.824838,-301.6907181271413
-504315.1273138,-299.62093605671697
-504314.5887835,-299.73830452464114
-504316.6267057,-300.4381035877921
-504316.6267167,-300.7100172155818
-504316.6275991,-300.6128975888411
-504316.6275993,-300.71032746940415
-504316.6275844,-300.70849870005594
-504313.390138,-298.6111648069647
-504313.3901276,-298.61187135561875
-504313.3901358,-298.60219060291405
-504313.3897747,-298.6133972956996
-504314.4226216,-299.2848819663424
-739828.113551,-299.90377959765016
-504315.2350302,-299.71215178291027
-504316.2270024,-300.42938594118704
-504317.0850948,-300.9524996569453
-504317.8118422,-301.3386246255519
-504315.3105299,-299.5425197219276
-504316.4579617,-299.6811827537005
-504316.6424747,-300.7808168102546
-504316.6833569,-300.6451448291356
-504316.68665,-300.56451248128565
-504316.6876693,-300.60620143204955
-740178.8032963,-299.9139031196866
-504316.6876814,-300.6065561181954
-504316.6876798,-300.56278372455307
-504316.6876482,-300.6071466148524
-504314.565447,-299.27916193303537
-504314.7803062,-299.6007247640819
-504315.3825771,-299.79590675029664
-504316.0957709,-300.2843447862249
-504316.5652017,-300.54326853832987
-504317.4275295,-301.0888606517992
-504317.2656129,-300.2609854667921
-740276.0848713,-300.0801295523052
-504317.417234,-301.6073031293307
-504317.4767335,-301.4690975909667
-504317.4776017,-301.398680922798
-504317.4778049,-301.4737322779274
-504317.058072,-300.98536104963296
-504317.959762,-301.4993525938042
-504319.0565572,-302.1374155769547
-504319.9614993,-302.71461240085284
-504320.6660026,-303.0234674135081
-504314.6997613,-299.6428335292701
-740178.3400204,-299.89705718302463
-504314.9034522,-299.69850874927164
-504315.54193,-299.96706877001213
-504316.0886993,-300.17465772233805
-504316.8139941,-300.6532770312632
-739049.5724899,-299.12114622443244
-742760.6010391,-300.6440128654963
-741599.7799683,-300.3183445461821
-741603.6372846,-300.31201324262713
-504315.9711056,-300.3244907928939
-504316.8600108,-300.70208966035983
-738181.705063,-299.629372248508
-504317.9522117,-301.4023480569149
-504318.8724359,-302.091015528522
-504319.6446537,-302.4519415416461
-504315.0438897,-299.82992072759157
-504315.0438876,-299.7368590051426
-504315.0438411,-299.82987330914744
-504317.0098494,-300.8208967163091
-504315.2955864,-299.06400939310214
-504315.4704495,-300.1989944791876
-504315.5230758,-300.0566531415643
-741061.1816782,-300.7605986705455
-504315.5243199,-300.05090109916495
-504315.5245603,-299.9996660090906
-504316.5518333,-300.4940026779052
-504317.3177024,-300.82642553463904
-504318.0932746,-301.41205787535154
-504318.7899043,-301.8620013230914
-504319.3939172,-302.2058277006356
-740957.9703561,-299.78225125305727
-741143.3415139,-299.96966245782085
-741108.6177088,-299.9120515134072
-740424.7649965,-300.6387294471379
-741106.2879965,-299.94080638321964
-740756.3979414,-300.02706991773255
-740967.1116095,-300.0090469868647
-740921.3417237,-300.0938681991479
-740917.4701145,-300.0689540628353
-504316.4792757,-300.634084032722
-504316.4792767,-300.6287427173
-504316.479222,-300.63392584274885
-504316.0385442,-300.2142935924885
-504316.0385587,-300.24269482281613
-740418.8980769,-300.6266131035659
-504316.038558,-300.2428439778534
-504316.0386421,-300.2246231237473
-504316.1868375,-300.43595574844517
-504316.775533,-300.6221118008359
-504317.4457228,-301.0718037062384
-504318.0497003,-301.4187096746321
-504318.674902,-301.83455812526495
-504317.8246553,-300.62067130609637
-504317.9572153,-302.035673071559
-504318.0159549,-301.58364615234814
-504315.1166835,-299.7927795350699
-504318.0161921,-301.71139963490674
-504318.0162137,-301.74457135857824
-504313.7662888,-298.9009386180307
-504314.4520286,-299.2921530419708
-504315.5344888,-299.9948875699032
-504316.4574739,-300.5696779899556
-504317.0770791,-300.78525696194805
-504318.2083083,-300.9214725210402
-504318.3370085,-302.227291869749
-504318.4020939,-301.9045538716848
-504318.8004604,-302.08868943075356
-504316.0137614,-300.2259316509885
-504318.402101,-301.7229752400376
-504318.4021107,-301.922068000949
-504316.2005413,-300.55116515313574
-504317.2243261,-301.1254370618538
-504318.4720137,-301.8870357884619
-504319.5438682,-302.5990552482712
-504320.382867,-302.97066712315507
-504314.8540654,-299.6427125135378
-504315.6766957,-300.0362751323668
-504316.6826897,-300.7591403283944
-504316.8979432,-300.7976819286246
-504317.4936073,-301.2590105105129
-504318.276149,-301.68341701459076
-504315.9740052,-300.30228514274813
-504315.974057,-300.28973780402134
-504315.974055,-300.30069709723443
-504315.980186,-300.26013288878886
-740770.3128912,-300.60947966049423
-741008.5273312,-300.6878065897843
-740958.4240747,-300.68285443229996
-740954.1100667,-300.64216096774123
-504318.487017,-301.83259701042175
-504315.8288637,-300.16610159688963
-504315.8288585,-300.2159429019216
-504315.8288497,-300.15053999956785
-504315.8288498,-300.21627859635373
-504323.455532,-299.7642926619483
-740690.4809192,-298.86371193534393
-740970.8269915,-298.95647261016643
-740906.0806303,-298.94498241868365
-740904.5380531,-298.82749792013783
-504315.5933129,-299.3479236406118
-504319.8861941,-301.9975334923209
-504315.7467686,-300.472455772507
-504315.7879663,-300.28515429338967
-504315.7896043,-300.29880468746813
-504315.7901054,-300.27791428659685
-504315.7901009,-300.2893471249451
-504315.786599,-300.24205750977876
-504315.7866268,-300.28647601224196
-504315.786537,-300.2297249401848
-504316.5429204,-300.8461922295628
-504317.3332819,-301.16872820786836
-504321.1634489,-303.3639760803229
-504317.8451648,-301.4768741220102
-504317.5643849,-300.5289726860417
-504317.7489554,-301.7782921353037
-504317.8058098,-301.52403292134886
-504317.8078947,-301.5091405164773
-504317.8083348,-301.4945592062338
-504316.8445084,-300.63490777565204
-504316.8445115,-300.7263786961806
-504316.844512,-300.66741520704846
-504316.8445318,-300.72634232368654
-504322.2611582,-303.88749416314937
-504318.0966079,-300.8391553617783
-504318.2334812,-302.03689593763465
-504318.2900714,-301.82423245223987
-504318.2904269,-301.82889815636736
-504318.2905334,-301.8295660778275
-504322.7230844,-301.4021380102933
-504321.9836821,-300.1119765519524
-504316.0492465,-299.5554696430866
-504316.2518416,-300.72554790022383
-504316.2533608,-300.5894595778555
-504317.8709523,-300.5638576742465
-504316.2538873,-300.44383925589574
-504316.2537909,-300.722078123105
-504316.2538052,-300.7083448577528
-504316.2538036,-300.72264654378625
-504316.2567336,-300.71390789221834
-504316.2567593,-300.7230333084654
-504315.9238223,-299.1535799091588
-504316.2612202,-300.7101856918773
-504316.3305416,-300.3167902512853
-504316.3347656,-300.3662229123736
-504318.0733813,-301.9373175344622
-504316.3355499,-300.34115524460174
-504315.985579,-300.2566613038181
-504315.985575,-300.27437770519026
-504315.9855566,-300.20518551012043
-504315.9855693,-300.27528714315076
-504314.7645788,-299.02637347047573
-504314.7646096,-299.5691992905014
-504314.7646118,-299.4447310592025
-504314.7644097,-299.5691248019512
-504315.9565654,-300.26968817040796
-504318.1443429,-301.5878192390906
-504315.330093,-298.70655587239867
-504315.6478387,-300.2784036982967
-504315.7055503,-299.8993091873298
-504315.7094868,-299.94462086141874
-504315.7103707,-299.898300915924
-741299.0301017,-301.12932487230074
-741500.103686,-301.1927701776858
-741454.9569964,-301.18822286123464
-741452.7554189,-301.1807486516399
-504314.8328633,-299.2848550055535
-504318.1453403,-301.4781813447599
-504316.2333287,-300.21016476400945
-504317.5185331,-301.0333523099964
-504318.5856862,-301.66484701449303
-504319.4280535,-302.08109038099144
-504316.3314525,-299.7783362740074
-504316.4927685,-301.07494743716944
-504316.5358526,-300.7624700281758
-504316.5382168,-300.8816831277268
-504316.5390885,-300.7232234043915
-504316.5390914,-300.86553594351795
-504314.9049703,-299.52695359996085
-504318.1455269,-301.57384177986256
-504316.5390926,-300.7860403239014
-504316.5379524,-300.8655951956803
-504316.537957,-300.8615401729523
-504316.5379974,-300.8648159238974
-504318.9717066,-301.2098546576473
-504319.1185124,-302.66743846611513
-504319.1743748,-302.3039283159963
-504319.1749214,-302.35409609385755
-504319.1750468,-302.3201105976464
-504316.379131,-300.6065517327503
-504319.2810465,-301.1507849589914
-504316.8544653,-300.7748863940051
-504317.5927862,-301.151637241766
-504318.2865889,-301.50300272840286
-504318.8220454,-301.8810304634171
-504315.1141323,-299.5060359173353
-504315.1141273,-299.48730737895283
-504315.1139084,-299.5081734701403
-504315.1139204,-299.43468622502354
-504314.233131,-298.97890132969553
-504315.2778792,-299.66242755730383
-504319.4235295,-302.73628040588585
-504316.1292112,-300.1227079027337
-504317.0284586,-300.7342547880753
-504317.888235,-301.26835009445904
-504315.2882291,-299.9919883962257
-504315.9052818,-300.1960931870448
-504316.9591136,-300.9213511480933
-504317.8885023,-301.48355925242385
-504318.4190537,-301.7543526590666
-740990.5203168,-299.9178019341225
-741207.9568641,-300.04969162574935
-504319.4797485,-302.406369252195
-741160.6323522,-300.03389230578483
-741156.3432036,-300.0191329436965
-504313.4785917,-298.8582262252544
-504314.8771268,-299.76709894635974
-504316.0724493,-300.5263007495327
-504315.8000216,-299.9797088493359
-504315.800046,-300.2329913308945
-504315.7997087,-300.22120039366865
-504321.4057585,-299.78697491854945
-740839.8839971,-300.0868533630632
-504319.4803083,-302.41845225237444
-741089.0073652,-300.3368218994083
-741031.9380932,-300.33259564128656
-741029.6754771,-300.32688656682683
-504316.4816899,-300.66095474685864
-504316.4817008,-300.62217133930716
-504316.4817064,-300.66052644517185
-504316.4840813,-300.6500189806822
-740620.080898,-299.61238602283674
-740878.4219126,-299.66930465680906
-740817.278445,-299.6842058037487
-504319.4804377,-302.32351029105286
-740823.1453229,-299.68634942305783
-740823.0906547,-299.53813687443255
-504315.2547881,-298.9350334404292
-504315.5762464,-300.26530987913804
-504315.631783,-299.9814218537137
-504315.635176,-299.89585517306784
-504315.6358483,-299.91774740872233
-504317.6006217,-300.41265964955153
-504317.7967235,-301.7180622955763
-504317.8543017,-301.35550759989354
-504316.421647,-300.62164336970767
-504317.8561678,-301.2380230549413
-504317.8564786,-301.390814637308
-504317.1888803,-300.3574043118124
-504317.3494279,-301.6955385698266
-504317.4024404,-301.36785794272663
-504317.4029072,-301.41010227336534
-504317.4030306,-301.3916902167663
-504314.2391537,-299.29679051476626
-504314.7792852,-299.4431999545349
-504315.5002118,-299.92221532403556
-504316.4216426,-300.52031338599215
-504316.1765623,-300.2867290788653
-504316.454991,-300.4902936902158
-504315.2187149,-299.8968271058009
-504315.9101148,-300.0227244979961
-504316.9837929,-300.8850899217973
-504317.911646,-301.44273662913963
-504318.7438659,-301.89389272135986
-504314.8762347,-299.3634261972481
-504314.8762331,-299.4040242105424
-504314.876234,-299.36031561496736
-504316.4213913,-300.6228037211917
-504314.8762365,-299.3570201215126
-504314.8763312,-299.40366413639777
-504315.6891591,-300.0926643006919
-504314.122209,-299.0837902111927
-504314.9207041,-299.4410966725245
-504316.1820803,-300.3242186153463
-504317.2702216,-301.00051390002517
-504317.7011465,-301.18398185222566
-739049.3322262,-298.8714080527576
-742554.4402479,-300.4015538160442
-504316.4214016,-300.47649737888435
-741600.8700082,-300.0860077004407
-741583.3328926,-300.06873899705084
-504314.6220411,-299.5435681681755
-504315.5300295,-299.99941401252744
-504316.7374428,-300.83741191328943
-504317.7670016,-301.4574714659393
-504318.5093229,-301.7543684243178
-504314.4140874,-299.3268614726624
-504315.0285156,-299.64421882746007
-504316.2258257,-300.4091374522919
-504317.2637893,-301.04753542366115
-504315.5613292,-299.72616971666935
-504314.035047,-299.0925466313369
-504317.2814338,-300.9932068370556
-504317.8765436,-301.3480730207821
-504315.4630536,-298.86989916807244
-504315.8181903,-300.4627029914576
-504315.8766781,-300.053550842549
-504315.8790449,-300.04835643834383
-504315.879324,-299.92696645683156
-504316.2039133,-300.4160270783527
-504315.7927657,-300.20989613387707
-504315.7927754,-300.2340536576049
-504314.0350917,-299.0073919890136
-504315.7927759,-300.23433700239747
-504315.7928412,-300.22798196921786
-504315.8725688,-300.1245680800536
-504314.3383468,-299.14702198046433
-504315.0438245,-299.5479091716761
-504316.2757582,-300.3511876205983
-504317.3361577,-301.0615881553765
-504318.0814363,-301.38495398233647
-504315.6531267,-300.1427242577853
-504316.7649296,-300.78708746828767
-504314.0351042,-299.0914667615604
-504317.8075758,-301.371977945705
-504318.6482699,-301.8686153704281
-504319.4853679,-302.3073017084185
-504315.4464505,-299.22615278431545
-504315.6435837,-300.49191317693845
-504315.7019826,-300.2687613085383
-504315.703923,-300.24180123992306
-504315.7042855,-300.2461471994252
-504316.1893177,-300.45858020125115
-504316.9862571,-300.8774493835078
-504314.0351898,-299.0383459642482
-504318.1451567,-301.6484824029488
-504319.1269653,-302.23943188161
-504319.7364979,-302.46585958051355
-504314.9391773,-299.6946961375593
-504314.9391215,-299.718213484755
-504317.393186,-301.23083914311235
-504318.3162202,-301.7551779867674
-504319.493012,-302.5370906788601
-504320.4768998,-303.14283191552244
-504321.1882604,-303.4185202606581
-504315.4824206,-300.15360270272845
-504316.577871,-299.926757146912
-504316.810766,-301.3249605032893
-504316.8557883,-300.83430139093645
-504316.8601308,-300.9841790202774
-504316.861186,-300.91787879642686
-504314.1746014,-298.1972734020473
-504314.4604191,-299.26667372575145
-504314.5213989,-299.2442276745617
-504314.5266547,-299.0997594321231
-504314.5281614,-299.1631490963336
-504315.4824199,-300.0299493126382
-504314.5281927,-299.1659528417938
-504314.5281947,-299.15920202611534
-504314.5281958,-299.16783958999144
-504314.5281963,-299.1664778690245
-504314.0406763,-298.9357190002477
-504314.0406766,-298.471302950292
-504314.0406764,-298.93643544608875
-504314.0407357,-298.9267269342635
-504314.0881409,-299.0664886123331
-504314.0881567,-299.05272299632435
-504315.4824179,-300.1535278866676
-504314.0881785,-298.8920024923104
-504314.0883399,-299.0670010031786
-504317.0486376,-300.1657411178187
-504317.1766638,-301.5643300315252
-504317.2327312,-301.0964309397015
-504317.2327445,-301.2834791778194
-504317.2327447,-301.1940581156457
-504312.7249747,-298.20137318890977
