DFT,MACE,num_al
-1031743.450562,-1031744.115826033,41
-1031744.062719,-1031744.1287949719,41
-1031744.559427,-1031744.1416710878,41
-1031744.746091,-1031744.146777199,41
-1031744.875139,-1031744.1489389424,41
-1077515.728238,-1077519.543973139,40
-1077517.104584,-1077519.563779951,40
-1077520.303286,-1077519.6214613316,40
-1077520.328877,-1077519.6222498545,40
-1077520.345095,-1077519.6236428805,40
-1077520.354932,-1077519.624094442,40
-1077520.365226,-1077519.6243560475,40
-1077520.369688,-1077519.6244841057,40
-1077520.359379,-1077519.6244841039,40
-1077520.333398,-1077519.6235440478,40
-1077520.360698,-1077519.6243978194,40
-1077520.361164,-1077519.624280714,40
-1077518.575165,-1077519.5889257016,40
-1077520.361738,-1077519.6242774501,40
-1077520.362257,-1077519.6242544556,40
-1077520.362534,-1077519.624232343,40
-1077520.362968,-1077519.624228621,40
-1077520.363342,-1077519.6242526895,40
-1077520.363482,-1077519.6243020575,40
-1077520.363665,-1077519.6243053384,40
-1077520.363719,-1077519.6243080415,40
-1077520.363808,-1077519.6243123931,40
-1077520.3639,-1077519.6242826383,40
-1077518.847951,-1077519.5930008367,40
-1077520.363968,-1077519.6242528772,40
-1077520.364034,-1077519.6242251736,40
-1077520.36408,-1077519.6241948681,40
-1077520.364091,-1077519.6241708898,40
-1077520.363168,-1077519.6241713667,40
-1077519.300252,-1077519.603709975,40
-1077519.742597,-1077519.6146520937,40
-1077519.944154,-1077519.6187271671,40
-1077519.990007,-1077519.6168270593,40
-1077520.102178,-1077519.618727339,40
-1077520.251735,-1077519.6213491403,40
-1077515.622526,-1077519.5154648283,40
-1077516.992774,-1077519.540788009,40
-1077520.376328,-1077519.605962314,40
-1077520.377262,-1077519.6059032164,40
-1077520.387905,-1077519.6060654896,40
-1077520.401202,-1077519.6057838888,40
-1077520.410846,-1077519.605274207,40
-1077520.413459,-1077519.6050922899,40
-1077520.400614,-1077519.605092288,40
-1077520.381172,-1077519.604599766,40
-1077520.403844,-1077519.6051288147,40
-1077520.404388,-1077519.6051242861,40
-1077518.663144,-1077519.5696944713,40
-1077520.404531,-1077519.605100822,40
-1077520.404779,-1077519.6050999055,40
-1077520.405101,-1077519.605100233,40
-1077520.405372,-1077519.6051095733,40
-1077520.405428,-1077519.605104263,40
-1077518.672541,-1077519.5664996502,40
-1077519.139463,-1077519.5783916756,40
-1077519.69823,-1077519.592810534,40
-1077520.033188,-1077519.6003938157,40
-1077520.124558,-1077519.6018719932,40
-1077520.27384,-1077519.6044890755,40
-1077520.332894,-1077519.6051910778,40
-1077515.13174,-1077519.521161907,40
-1077517.181221,-1077519.5590593033,40
-1077520.341835,-1077519.616714019,40
-1077520.3568,-1077519.6169702497,40
-1077520.365857,-1077519.6172668496,40
-1077520.370531,-1077519.6172137463,40
-1077520.373262,-1077519.6168658263,40
-1077520.374362,-1077519.616434191,40
-1077520.375162,-1077519.6163563074,40
-1077520.376315,-1077519.6162957433,40
-1077520.345335,-1077519.6162957433,40
-1077520.313343,-1077519.615899098,40
-1077517.185994,-1077519.5590593033,40
-1077520.345979,-1077519.6163528508,40
-1077520.346459,-1077519.6163705061,40
-1077520.346787,-1077519.6164047162,40
-1077520.347182,-1077519.6164481465,40
