DFT,MACE,num_al
-1169071.309558,-1169115.8778632632,38
-1169071.310171,-1169115.8784129382,38
-1169071.310336,-1169115.8790475412,38
-1169071.310593,-1169115.8791807168,38
-1169071.310714,-1169115.8797213861,38
-1169069.555625,-1169116.069211387,38
-1169071.310902,-1169115.8800802387,38
-1169071.31105,-1169115.8804673029,38
-1169071.311146,-1169115.8809177075,38
-1169071.311216,-1169115.8814230936,38
-1169071.311254,-1169115.8819136387,38
-1169071.310865,-1169115.8819136387,38
-1169070.259324,-1169116.0755328976,38
-1169070.512053,-1169115.9964354164,38
-1169070.871007,-1169115.9577121534,38
-1169071.035205,-1169115.9567965472,38
-1169071.160407,-1169115.9555355099,38
-1169071.162507,-1169115.953445644,38
-1169066.628128,-1169115.7606387297,38
-1169068.391385,-1169115.8129931265,38
-1169071.25065,-1169115.8534391443,38
-1169071.271407,-1169115.8499725957,38
-1169071.272703,-1169115.8643509306,38
-1169071.27732,-1169115.8677247604,38
-1169071.290199,-1169115.8736679412,38
-1169071.294788,-1169115.8750043116,38
-1169071.286024,-1169115.8750043116,38
-1169071.273787,-1169115.876977428,38
-1169071.291261,-1169115.8753978468,38
-1169071.292012,-1169115.876064577,38
-1169069.847472,-1169115.8577711806,38
-1169071.292147,-1169115.8758175375,38
-1169071.292509,-1169115.8755026727,38
-1169071.293135,-1169115.8752503935,38
-1169071.293684,-1169115.8745039485,38
-1169071.294229,-1169115.8739814695,38
-1169071.294275,-1169115.873193106,38
-1169071.29447,-1169115.8728786637,38
-1169071.294619,-1169115.872244914,38
-1169071.294739,-1169115.8721657875,38
-1169071.294831,-1169115.8719876416,38
-1169070.200956,-1169115.8374013598,38
-1169071.294893,-1169115.8718400504,38
-1169071.29491,-1169115.871798724,38
-1169071.293007,-1169115.8717466402,38
-1169070.797655,-1169115.8450037295,38
-1169070.904943,-1169115.854114808,38
-1169071.08057,-1169115.8597533412,38
-1169071.180581,-1169115.86342429,38
-1169071.194786,-1169115.8621904736,38
-1169071.230392,-1169115.8613427435,38
-1169066.174432,-1169115.7219417985,38
-1169068.061715,-1169115.7825412622,38
-1169071.235157,-1169115.8656326046,38
-1169071.268581,-1169115.8509650303,38
-1169071.280228,-1169115.8549421823,38
-1169071.285055,-1169115.8355501948,38
-1169071.286025,-1169115.8285787068,38
-1169071.28988,-1169115.8317094126,38
-1169071.292896,-1169115.8340361922,38
-1169071.294198,-1169115.8384394029,38
-1169071.294671,-1169115.8402115877,38
-1169071.295205,-1169115.840804523,38
-1169068.064303,-1169115.7825412622,38
-1169071.273801,-1169115.8408045233,38
-1169071.24495,-1169115.8496009393,38
-1169071.273304,-1169115.8428659586,38
-1169071.274229,-1169115.8411967747,38
-1169071.274317,-1169115.841549253,38
-1169071.274439,-1169115.8417638545,38
-1169071.274494,-1169115.8419366118,38
-1169071.274513,-1169115.8418887039,38
-1169071.274559,-1169115.8418369307,38
-1169071.274856,-1169115.841836931,38
-1169068.622916,-1169115.8948883275,38
-1169071.244767,-1169115.8398416077,38
-1169071.273256,-1169115.8416292202,38
-1169071.274926,-1169115.8418540787,38
-1169071.274583,-1169115.8419101941,38
-1169070.126548,-1169115.9335133024,38
-1169070.19106,-1169115.6812308163,38
-1169070.683073,-1169115.6772284408,38
-1169071.06785,-1169115.733684637,38
-1169071.111569,-1169115.8584672795,38
-1169071.169244,-1169115.866924053,38
-1214842.235744,-1214891.5521978263,37
-1214844.023758,-1214891.6030250152,37
-1214846.630688,-1214891.619422776,37
-1214846.676682,-1214891.6093474391,37
-1214846.695692,-1214891.5997648695,37
-1214846.704604,-1214891.596202437,37
-1214846.713563,-1214891.5956610222,37
-1214846.719369,-1214891.5973535061,37
-1214846.710642,-1214891.5973535061,37
-1214846.686288,-1214891.5959992234,37
-1214846.713547,-1214891.597423274,37
-1214846.715281,-1214891.5974860876,37
-1214844.243841,-1214891.581402236,37
-1214846.716091,-1214891.5973820877,37
-1214846.716925,-1214891.597322307,37
-1214846.717579,-1214891.596762061,37
-1214846.718197,-1214891.5954613765,37
-1214846.718478,-1214891.593485146,37
-1214846.718796,-1214891.5917420788,37
-1214846.718996,-1214891.590373136,37
-1214846.719156,-1214891.5889647016,37
-1214846.719271,-1214891.58770409,37
-1214846.719426,-1214891.5876374028,37
-1214844.853323,-1214891.6166414388,37
-1214846.719473,-1214891.5878839726,37
-1214846.719514,-1214891.5879184715,37
-1214846.71956,-1214891.5879085015,37
-1214846.719608,-1214891.587827335,37
-1214846.719632,-1214891.587698494,37
-1214845.624879,-1214891.6234478562,37
-1214846.280555,-1214891.6246334556,37
-1214846.392041,-1214891.6256015,37
-1214846.563659,-1214891.627967612,37
-1214846.563687,-1214891.6257842828,37
-1214846.608552,-1214891.6242688994,37
-1214841.893177,-1214891.5800557632,37
-1214843.986157,-1214891.6319970167,37
-1214846.756415,-1214891.6318444062,37
-1214846.768185,-1214891.6310247155,37
-1214846.77281,-1214891.6328713347,37
-1214846.787289,-1214891.6324535287,37
-1214846.793339,-1214891.6293085217,37
-1214846.79392,-1214891.6281135364,37
-1214846.77781,-1214891.6281135364,37
-1214846.757675,-1214891.6285353876,37
-1214846.78174,-1214891.6282771442,37
-1214846.782125,-1214891.6283220942,37
-1214845.557777,-1214891.6379170145,37
-1214846.782625,-1214891.6284001092,37
-1214846.783043,-1214891.6279692017,37
-1214846.783257,-1214891.6269447098,37
-1214846.783358,-1214891.6260691655,37
-1214846.783552,-1214891.6259607996,37
-1214846.7837,-1214891.6256341883,37
-1214846.783715,-1214891.6253499016,37
-1214846.783784,-1214891.625327576,37
-1214846.783647,-1214891.6252442892,37
-1214845.808722,-1214891.610030346,37
-1214846.336849,-1214891.6185495737,37
-1214846.47452,-1214891.6332519506,37
-1214846.63679,-1214891.6363116195,37
-1214846.690826,-1214891.6350623972,37
-1214846.729711,-1214891.6352973247,37
-1214846.751598,-1214891.63326263,37
-1214841.260823,-1214891.568520224,37
-1214843.486791,-1214891.6329880368,37
-1214846.788253,-1214891.6094487992,37
-1214846.796742,-1214891.6173434157,37
-1214846.798759,-1214891.6358200982,37
-1214846.803542,-1214891.6328793515,37
-1214846.805865,-1214891.6274963552,37
-1214846.806496,-1214891.6107775099,37
-1214846.807196,-1214891.6134324495,37
-1214846.786884,-1214891.6134324495,37
-1214846.760536,-1214891.6221719766,37
-1214846.787679,-1214891.6153713537,37
-1214845.007486,-1214891.6555050658,37
-1214846.788146,-1214891.6159316653,37
-1214846.788335,-1214891.6166471546,37
-1214846.788385,-1214891.616783561,37
-1214846.788561,-1214891.6168745493,37
-1214846.788748,-1214891.617024245,37
-1214846.788817,-1214891.6169675756,37
-1214846.788896,-1214891.6169744453,37
-1214846.789004,-1214891.6172494951,37
-1214846.788875,-1214891.6179014437,37
-1214846.78888,-1214891.6183480031,37
-1214845.705792,-1214891.4951024665,37
-1214846.788922,-1214891.6184994779,37
-1214846.236055,-1214891.495074541,37
-1214846.303165,-1214891.5782957505,37
-1214846.513289,-1214891.58245333,37
-1214846.698981,-1214891.5902320158,37
-1214846.753554,-1214891.6085609177,37
-1214846.779887,-1214891.5895356573,37
-1260617.393596,-1260667.4092410638,36
-1260619.089982,-1260667.455613662,36
-1260622.229115,-1260667.449787769,36
-1260622.238585,-1260667.4401863322,36
-1260622.250564,-1260667.4386065998,36
-1260622.253121,-1260667.4306086523,36
-1260622.237305,-1260667.4306086523,36
-1260622.221392,-1260667.4294897628,36
-1260622.240774,-1260667.4301262742,36
-1260622.242881,-1260667.4273072286,36
-1260622.244915,-1260667.4227171787,36
-1260622.246201,-1260667.4188410735,36
-1260620.741611,-1260667.4698395538,36
-1260622.248197,-1260667.4146969467,36
-1260622.248457,-1260667.410027144,36
-1260622.248876,-1260667.4086258782,36
-1260622.249311,-1260667.4074495642,36
-1260622.249818,-1260667.4065257746,36
-1260622.249918,-1260667.4035357344,36
-1260622.249992,-1260667.4025422034,36
-1260622.25017,-1260667.4019957474,36
-1260622.250347,-1260667.4008352405,36
-1260622.250477,-1260667.3990271054,36
-1260621.379486,-1260667.4758616467,36
-1260622.250567,-1260667.397428286,36
-1260622.250618,-1260667.3962369587,36
-1260622.250678,-1260667.3946808274,36
-1260622.250743,-1260667.3931638342,36
-1260622.25118,-1260667.3931638342,36
-1260621.645476,-1260667.4620086937,36
-1260621.816337,-1260667.4577469018,36
-1260621.912473,-1260667.4544783034,36
-1260621.991007,-1260667.45153748,36
-1260622.150186,-1260667.4508202227,36
-1260622.193159,-1260667.4517849467,36
-1260617.034201,-1260667.3732397782,36
-1260619.060408,-1260667.4235163156,36
-1260622.220817,-1260667.3644449112,36
-1260622.230067,-1260667.3648557311,36
-1260622.235194,-1260667.3663776624,36
-1260622.241608,-1260667.368641281,36
-1260622.226628,-1260667.368641281,36
-1260622.208034,-1260667.368502801,36
-1260622.230626,-1260667.368411007,36
-1260622.232634,-1260667.3671515586,36
-1260622.233801,-1260667.3655708833,36
-1260622.234292,-1260667.3640806417,36
-1260620.711521,-1260667.4341960826,36
-1260622.23513,-1260667.3636628988,36
-1260622.235841,-1260667.3627789083,36
-1260622.236484,-1260667.3622238107,36
-1260622.236761,-1260667.3608487106,36
-1260622.237166,-1260667.3594192127,36
-1260622.237376,-1260667.358181483,36
-1260622.23749,-1260667.3572408361,36
-1260622.237629,-1260667.3570068923,36
-1260622.23747,-1260667.3567642393,36
-1260620.936569,-1260667.4086141628,36
-1260621.657904,-1260667.419393566,36
-1260621.877905,-1260667.4251633354,36
-1260622.001276,-1260667.4273213418,36
-1260622.079684,-1260667.4171870854,36
-1260622.14439,-1260667.4015185344,36
-1260622.184371,-1260667.3766332918,36
-1260617.091414,-1260667.3413050491,36
-1260618.65983,-1260667.3896619456,36
-1260622.150259,-1260667.3600906197,36
-1260622.159438,-1260667.3543220211,36
-1260622.16499,-1260667.352385356,36
-1260622.169643,-1260667.3492822503,36
-1260622.158344,-1260667.3492822503,36
-1260622.134804,-1260667.3404303286,36
-1260622.158713,-1260667.3476943881,36
-1260622.159712,-1260667.347250251,36
-1260622.160129,-1260667.3452904348,36
-1260622.161047,-1260667.3432841462,36
-1260620.821558,-1260667.4247212538,36
-1260622.161999,-1260667.34188803,36
-1260622.162388,-1260667.339915231,36
-1260622.162954,-1260667.337384155,36
-1260622.163468,-1260667.3349221917,36
-1260622.16367,-1260667.3316885151,36
-1260622.163797,-1260667.3280166453,36
-1260622.163873,-1260667.3270427096,36
-1260622.16398,-1260667.3263714479,36
-1260622.164002,-1260667.3262475615,36
-1260622.164077,-1260667.3260300637,36
-1260621.350511,-1260667.424413894,36
-1260622.163482,-1260667.325601418,36
-1260622.16354,-1260667.324931888,36
-1260622.164224,-1260667.324931888,36
-1260621.628636,-1260667.4068418038,36
-1260621.798165,-1260667.3721927095,36
-1260621.988795,-1260667.3732994644,36
-1260622.027819,-1260667.3768293252,36
-1260622.08921,-1260667.3763470477,36
-1260622.124128,-1260667.3703796933,36
-1306392.951766,-1306443.19159247,35
-1306394.563557,-1306443.2386935411,35
-1306397.592103,-1306443.1612167496,35
-1306397.598005,-1306443.1397932023,35
-1306397.606804,-1306443.1363776408,35
-1306397.614489,-1306443.1310598003,35
-1306397.619887,-1306443.1189068477,35
-1306397.60478,-1306443.1189068477,35
-1306397.586749,-1306443.1194941057,35
-1306397.607984,-1306443.1187809499,35
-1306397.608447,-1306443.1183778585,35
-1306397.608826,-1306443.1178106011,35
-1306396.256071,-1306443.2631267707,35
-1306397.609215,-1306443.1170980816,35
-1306397.609592,-1306443.116339965,35
-1306397.609883,-1306443.1151514538,35
-1306397.61005,-1306443.114011036,35
-1306397.610235,-1306443.11266438,35
-1306397.610351,-1306443.1111878965,35
-1306397.610438,-1306443.1100071124,35
-1306397.610476,-1306443.108474274,35
-1306397.610772,-1306443.10812667,35
-1306396.475699,-1306443.2253981412,35
-1306397.06014,-1306443.2247399157,35
-1306397.244699,-1306443.2198077021,35
-1306397.445221,-1306443.2208591006,35
-1306397.508722,-1306443.2094602278,35
-1306397.546805,-1306443.1876711978,35
-1306397.572879,-1306443.18073484,35
-1306392.184295,-1306443.1707744128,35
-1306393.894323,-1306443.2230322124,35
-1306397.619309,-1306443.1591615118,35
-1306397.624971,-1306443.139273181,35
-1306397.634209,-1306443.136555838,35
-1306397.639123,-1306443.1299416956,35
-1306397.64541,-1306443.1221330257,35
-1306397.646802,-1306443.1060519214,35
-1306397.628721,-1306443.1060519211,35
-1306397.604723,-1306443.09900949,35
-1306397.630289,-1306443.1049819582,35
-1306397.63053,-1306443.1041731322,35
-1306396.126759,-1306443.2549990087,35
-1306397.631047,-1306443.1037731478,35
-1306397.631622,-1306443.102555447,35
-1306397.63195,-1306443.1009911285,35
-1306397.632035,-1306443.0996694292,35
-1306397.632173,-1306443.0993612993,35
-1306397.63224,-1306443.098299727,35
-1306397.632382,-1306443.097386474,35
-1306397.632441,-1306443.0963221532,35
-1306397.632503,-1306443.095462443,35
-1306397.632512,-1306443.0948592296,35
-1306396.440911,-1306443.2199855614,35
-1306397.632443,-1306443.094743788,35
-1306396.986013,-1306443.2124089622,35
-1306397.295964,-1306443.2056489454,35
-1306397.354226,-1306443.19686316,35
-1306397.471714,-1306443.1939911202,35
-1306397.559801,-1306443.1891513602,35
-1306397.598214,-1306443.1769584725,35
-1306392.097793,-1306443.1771361148,35
-1306394.151891,-1306443.219857797,35
-1306397.692338,-1306443.1732530822,35
-1306397.698311,-1306443.1608894074,35
-1306397.703768,-1306443.1466695548,35
-1306397.683845,-1306443.1466695545,35
-1306397.664973,-1306443.136022675,35
-1306397.686075,-1306443.144118542,35
-1306397.687035,-1306443.139487544,35
-1306397.688117,-1306443.1351303004,35
-1306397.688393,-1306443.1337986602,35
-1306397.688962,-1306443.1323864085,35
-1306396.561873,-1306443.2414408869,35
-1306397.689569,-1306443.1295725398,35
-1306397.689844,-1306443.1259018371,35
-1306397.690282,-1306443.1223382205,35
-1306397.690488,-1306443.1182298465,35
-1306397.690663,-1306443.1143116038,35
-1306397.69068,-1306443.1137859996,35
-1306397.690816,-1306443.1130691427,35
-1306397.690935,-1306443.1116252996,35
-1306397.691063,-1306443.110148133,35
-1306397.691155,-1306443.1089962218,35
-1306397.200032,-1306443.245831335,35
-1306397.693212,-1306443.1089962218,35
-1306397.456603,-1306443.242345051,35
-1306397.599444,-1306443.233682083,35
-1306397.630469,-1306443.218052208,35
-1306397.642766,-1306443.2074731563,35
-1306397.66842,-1306443.1958008995,35
-1306397.685539,-1306443.1773092556,35
-482435.6461714,-482477.77504838706,53
-482437.3492967,-482477.9416845381,53
-482439.5806817,-482479.5630669516,53
-482439.5867206,-482479.5672090954,53
-482439.5888384,-482479.5648424027,53
-482439.5904737,-482479.5591432713,53
-482439.5912733,-482479.5601088106,53
-482439.591382,-482479.5652561894,53
-482439.5916483,-482479.5645627824,53
-482439.5916793,-482479.56443471205,53
-482439.6149432,-482479.56421691726,53
-482439.6151217,-482479.56519773265,53
-482438.3338282,-482478.54134969396,53
-482439.6152399,-482479.56782377174,53
-482439.6152495,-482479.56977238966,53
-482439.61525,-482479.57031874126,53
-482439.6158999,-482479.57031874126,53
-482438.6620137,-482479.0355174963,53
-482439.0947539,-482479.48678766546,53
-482439.3029587,-482479.49824197433,53
-482439.4682374,-482479.51901380165,53
-482439.5461842,-482479.54797378904,53
-482439.5534912,-482479.56921270693,53
-482439.5706418,-482479.56443113426,53
-1352167.374086,-1352218.9488657054,34
-1352169.357803,-1352219.0015774823,34
-1352173.011252,-1352218.799516173,34
-1352173.036475,-1352218.8371285843,34
-1352173.046487,-1352218.8364388165,34
-1352173.058177,-1352218.8323264194,34
-1352173.039149,-1352218.8323264194,34
-1352173.031759,-1352218.829919786,34
-1352173.046148,-1352218.8319113893,34
-1352173.047905,-1352218.830560126,34
-1352173.049229,-1352218.828797255,34
-1352173.050391,-1352218.8269630994,34
-1352170.997215,-1352219.0496130253,34
-1352173.050504,-1352218.8250218576,34
-1352173.051096,-1352218.8245324576,34
-1352173.051539,-1352218.8235114855,34
-1352173.051835,-1352218.8223106603,34
-1352173.052407,-1352218.821441759,34
-1352173.052739,-1352218.82049474,34
-1352173.052851,-1352218.819490769,34
-1352173.052943,-1352218.8191698887,34
-1352173.05298,-1352218.818894534,34
-1352173.053081,-1352218.8186053245,34
-1352171.496609,-1352218.8896475553,34
-1352173.0532,-1352218.8183512744,34
-1352173.053242,-1352218.817282945,34
-1352173.054801,-1352218.817282945,34
-1352173.054801,-1352218.817282945,34
-1352173.022828,-1352218.8161996999,34
-1352173.053474,-1352218.8169010254,34
-1352173.054969,-1352218.81719123,34
-1352173.054975,-1352218.8168715097,34
-1352173.055534,-1352218.81678283,34
-1352172.19624,-1352218.8739178425,34
-1352172.555864,-1352218.867786901,34
-1352172.770334,-1352218.927610513,34
-1352172.791691,-1352218.8795148553,34
-1352172.882007,-1352218.8507759825,34
-1352172.957573,-1352218.7993967568,34
-1352167.822002,-1352218.9691815868,34
-1352169.799006,-1352219.0092762713,34
-1352173.115172,-1352218.9028538484,34
-1352173.138477,-1352218.8955746752,34
-1352173.148567,-1352218.888756238,34
-1352173.158023,-1352218.8867135418,34
-1352173.162755,-1352218.8770831728,34
-1352173.148599,-1352218.877083173,34
-1352173.135321,-1352218.8686242427,34
-1352173.153842,-1352218.8755070432,34
-1352173.155438,-1352218.8711795635,34
-1352173.156989,-1352218.8671828702,34
-1352171.599908,-1352219.025036344,34
-1352173.157823,-1352218.8631919867,34
-1352173.15788,-1352218.8563677454,34
-1352173.158207,-1352218.8547346783,34
-1352173.158642,-1352218.8534665378,34
-1352173.15903,-1352218.8517648322,34
-1352173.159234,-1352218.8497856203,34
-1352173.159363,-1352218.847738775,34
-1352173.159472,-1352218.8471374796,34
-1352173.159541,-1352218.8457351371,34
-1352173.159627,-1352218.844205253,34
-1352171.613636,-1352218.954337687,34
-1352173.159671,-1352218.8429101834,34
-1352173.158638,-1352218.8425883441,34
-1352171.986104,-1352218.9279944089,34
-1352172.482486,-1352218.922702106,34
-1352172.793794,-1352218.9275671472,34
-1352172.996237,-1352218.9324961703,34
-1352173.054381,-1352218.929125565,34
-1352173.082949,-1352218.908181779,34
-1352167.847829,-1352218.9686472148,34
-1352167.847829,-1352218.9686472148,34
-1352173.099318,-1352218.8317968976,34
-1352173.108456,-1352218.8289908133,34
-1352173.117963,-1352218.831133489,34
-1352173.123213,-1352218.8316650514,34
-1352173.125868,-1352218.8308075154,34
-1352173.127775,-1352218.8181863949,34
-1352173.113031,-1352218.8181863949,34
-1352173.083869,-1352218.8274208393,34
-1352173.114275,-1352218.8198837512,34
-1352173.114918,-1352218.8202642787,34
-1352169.074122,-1352219.054758389,34
-1352173.115639,-1352218.8208146286,34
-1352173.115931,-1352218.8203682846,34
-1352173.116094,-1352218.8202654163,34
-1352173.116364,-1352218.8202654163,34
-1352173.081891,-1352218.8245461034,34
-1352173.114956,-1352218.8218725224,34
-1352173.116585,-1352218.8206430597,34
-1352173.116623,-1352218.8209888982,34
-1352173.116454,-1352218.8210867723,34
-1352171.132734,-1352219.1016319152,34
-1352171.931393,-1352218.9906787446,34
-1352172.360279,-1352218.7699034354,34
-1352172.647461,-1352218.7475197816,34
-1352172.860368,-1352218.7468931272,34
-1352173.028314,-1352218.772856655,34
-1352173.081738,-1352218.8279616225,34
-1397942.893034,-1397994.7456007414,33
-1397944.544894,-1397994.7867538782,33
-1397948.579735,-1397994.5552790326,33
-1397948.598304,-1397994.5519216917,33
-1397948.60854,-1397994.5565938116,33
-1397948.589085,-1397994.5565938114,33
-1397948.57338,-1397994.5614643844,33
-1397948.59435,-1397994.557387045,33
-1397948.595336,-1397994.558605379,33
-1397948.595685,-1397994.5593806754,33
-1397948.596597,-1397994.559354053,33
-1397948.597528,-1397994.558972713,33
-1397945.171522,-1397994.611491194,33
-1397948.598324,-1397994.5587922942,33
-1397948.599012,-1397994.5588597232,33
-1397948.599145,-1397994.5591757416,33
-1397948.59927,-1397994.5592161587,33
-1397948.599849,-1397994.5591990787,33
-1397948.59986,-1397994.559065769,33
-1397948.599913,-1397994.559005898,33
-1397948.600025,-1397994.5589793888,33
-1397948.600025,-1397994.5589512086,33
-1397948.600171,-1397994.5589700586,33
-1397946.320396,-1397994.7876317503,33
-1397947.296123,-1397994.789298841,33
-1397947.986184,-1397994.7587814536,33
-1397948.257016,-1397994.6856302714,33
-1397948.383416,-1397994.6637264336,33
-1397948.465208,-1397994.6515348693,33
-1397948.541609,-1397994.610305646,33
-1397943.037797,-1397994.733618498,33
-1397944.578515,-1397994.7780999218,33
-1397948.469503,-1397994.6811015303,33
-1397948.50429,-1397994.6742037833,33
-1397948.506838,-1397994.6609498183,33
-1397948.49067,-1397994.6609498183,33
-1397948.525714,-1397994.6520805203,33
-1397948.527707,-1397994.6329191288,33
-1397948.531209,-1397994.6269555718,33
-1397948.537269,-1397994.6205033746,33
-1397948.544303,-1397994.6152201404,33
-1397948.545373,-1397994.6076409267,33
-1397946.200008,-1397994.7865498737,33
-1397948.546611,-1397994.604497846,33
-1397948.546894,-1397994.6024095095,33
-1397948.548152,-1397994.5987931895,33
-1397948.549703,-1397994.596378059,33
-1397948.550509,-1397994.593231727,33
-1397948.551158,-1397994.5893415045,33
-1397948.551745,-1397994.5854562938,33
-1397948.552213,-1397994.5815762056,33
-1397948.552307,-1397994.5772050295,33
-1397948.552432,-1397994.5759153045,33
-1397947.206446,-1397994.7592730469,33
-1397948.49067,-1397994.6609498183,33
-1397948.49067,-1397994.660949818,33
-1397948.525714,-1397994.6520805203,33
-1397948.527707,-1397994.6329191288,33
-1397948.531209,-1397994.6269555718,33
-1397948.537269,-1397994.6205033746,33
-1397948.544303,-1397994.6152201404,33
-1397948.545373,-1397994.6076409265,33
-1397948.546611,-1397994.6044978458,33
-1397948.546894,-1397994.6024095684,33
-1397947.855462,-1397994.7618564402,33
-1397948.548152,-1397994.5987932263,33
-1397948.549702,-1397994.5963781185,33
-1397948.550509,-1397994.5932317863,33
-1397948.551158,-1397994.589341543,33
-1397948.551745,-1397994.5854563536,33
-1397948.552213,-1397994.5815763038,33
-1397948.552307,-1397994.5772051052,33
-1397948.552432,-1397994.5759153801,33
-1397948.552485,-1397994.5759153801,33
-1397948.520761,-1397994.570539286,33
-1397947.992753,-1397994.742040259,33
-1397948.551381,-1397994.5735291117,33
-1397948.552701,-1397994.5749470468,33
-1397948.552816,-1397994.572907411,33
-1397948.552907,-1397994.5705247775,33
-1397948.553057,-1397994.5684097153,33
-1397948.553159,-1397994.5659415296,33
-1397948.553225,-1397994.5632918223,33
-1397948.553312,-1397994.560347107,33
-1397948.553368,-1397994.557879431,33
-1397948.553458,-1397994.5552293614,33
-1397948.183989,-1397994.7374123929,33
-1397948.553477,-1397994.5529577935,33
-1397948.552685,-1397994.5524808646,33
-1397948.243684,-1397994.7267151827,33
-1397948.312598,-1397994.7130154988,33
-1397948.417755,-1397994.6991870524,33
-1397943.257964,-1397994.7712925973,33
-1397943.257964,-1397994.7712925973,33
-1397948.515841,-1397994.7232046793,33
-1397948.527332,-1397994.7097087058,33
-1397948.533764,-1397994.7041866302,33
-1397948.547034,-1397994.6899046206,33
-1397948.537065,-1397994.6899046206,33
-1397948.521659,-1397994.6690897641,33
-1397948.542211,-1397994.685420763,33
-1397948.544661,-1397994.678031363,33
-1397948.546697,-1397994.668376376,33
-1397948.547807,-1397994.659085057,33
-1397945.290697,-1397994.8006544325,33
-1397948.5504,-1397994.6498134455,33
-1397948.55143,-1397994.6435932242,33
-1397948.55212,-1397994.635894354,33
-1397948.553316,-1397994.6269201783,33
-1397948.554159,-1397994.618539662,33
-1397948.554763,-1397994.6101247976,33
-1397948.555336,-1397994.6007030224,33
-1397948.555882,-1397994.5938506774,33
-1397948.556452,-1397994.5926149625,33
-1397948.556801,-1397994.5903276512,33
-1397947.34507,-1397994.8064641268,33
-1397948.556925,-1397994.5885679834,33
-1397948.555444,-1397994.5885679831,33
-1397948.518074,-1397994.5789548582,33
-1397948.554336,-1397994.5864496138,33
-1397948.555784,-1397994.5881180237,33
-1397948.555847,-1397994.5865896672,33
-1397948.555886,-1397994.5844247416,33
-1397948.555951,-1397994.5821662804,33
-1397948.5561,-1397994.5821662801,33
-1397947.791428,-1397994.8018663705,33
-1397948.046739,-1397994.7929582035,33
-1397948.242834,-1397994.7806725062,33
-1397948.38054,-1397994.7709149478,33
-1397948.453236,-1397994.755576823,33
-1397948.470446,-1397994.7275621516,33
-1443718.534493,-1443770.5556372858,32
-1443720.380465,-1443770.5977620895,32
-1443724.006371,-1443770.269676797,32
-1443724.017207,-1443770.2823714116,32
-1443724.018664,-1443770.321573959,32
-1443723.999973,-1443770.321573959,32
-1443723.993617,-1443770.3200395622,32
-1443724.008944,-1443770.3216298476,32
-1443724.011081,-1443770.3223756012,32
-1443724.0143,-1443770.3224926186,32
-1443724.014607,-1443770.320675263,32
-1443724.015394,-1443770.320490099,32
-1443722.118998,-1443770.6127711798,32
-1443724.017012,-1443770.3206151165,32
-1443724.017396,-1443770.3207330059,32
-1443724.01758,-1443770.3212569244,32
-1443724.017801,-1443770.321267742,32
-1443724.018005,-1443770.3211036944,32
-1443724.018211,-1443770.3211062506,32
-1443724.019051,-1443770.3210777028,32
-1443722.885528,-1443770.4126716515,32
-1443723.01046,-1443770.13725761,32
-1443723.447359,-1443770.1189849451,32
-1443723.742124,-1443770.1519606393,32
-1443723.908087,-1443770.2051247177,32
-1443723.952895,-1443770.241944588,32
-1443723.981623,-1443770.2658105474,32
-1443718.505905,-1443770.5694146934,32
-1443720.747814,-1443770.6048692053,32
-1443724.096272,-1443770.46850313,32
-1443724.105245,-1443770.4342670878,32
-1443724.115627,-1443770.3861000552,32
-1443724.095186,-1443770.3861000552,32
-1443724.076479,-1443770.3780576151,32
-1443724.098922,-1443770.3845059664,32
-1443724.099119,-1443770.3806722336,32
-1443724.100203,-1443770.379837012,32
-1443724.101748,-1443770.3778971925,32
-1443724.103103,-1443770.3740155906,32
-1443722.794738,-1443770.6045922597,32
-1443724.103688,-1443770.368597859,32
-1443724.10429,-1443770.3670315677,32
-1443724.105019,-1443770.3642160872,32
-1443724.105201,-1443770.3607624434,32
-1443724.105548,-1443770.3571934195,32
-1443724.105621,-1443770.3562169399,32
-1443724.105683,-1443770.3553584418,32
-1443724.10587,-1443770.3546928412,32
-1443724.105911,-1443770.3535628729,32
-1443724.106737,-1443770.3531863778,32
-1443723.287447,-1443770.5766632534,32
-1443723.348786,-1443770.5685306743,32
-1443723.629639,-1443770.5355123705,32
-1443723.954584,-1443770.5282835518,32
-1443724.035687,-1443770.5172678537,32
-1443724.066507,-1443770.5093372944,32
-1443724.087064,-1443770.4935665478,32
-1443719.410557,-1443770.560536812,32
-1443721.323792,-1443770.5932277597,32
-1443724.055409,-1443770.2742596949,32
-1443724.058568,-1443770.296874603,32
-1443724.063785,-1443770.3020014102,32
-1443724.065581,-1443770.3081213008,32
-1443724.067479,-1443770.3078020539,32
-1443724.056771,-1443770.3078020539,32
-1443724.027096,-1443770.3100222705,32
-1443724.057081,-1443770.309005722,32
-1443724.057786,-1443770.3093427666,32
-1443724.058308,-1443770.3096048932,32
-1443722.398029,-1443770.5645346376,32
-1443724.058504,-1443770.3087316945,32
-1443724.058969,-1443770.3088528397,32
-1443724.059418,-1443770.308741029,32
-1443724.059625,-1443770.3073446723,32
-1443724.059881,-1443770.3059970895,32
-1443724.060047,-1443770.3058167777,32
-1443724.060097,-1443770.3057820015,32
-1443724.060211,-1443770.3057261792,32
-1443724.060295,-1443770.305676799,32
-1443724.060394,-1443770.3060106807,32
-1443723.185009,-1443770.4025491758,32
-1443724.060438,-1443770.3063550321,32
-1443724.059886,-1443770.3064143555,32
-1443723.659313,-1443770.3931210598,32
-1443723.840616,-1443770.3823239387,32
