DFT,MACE,num_al
-940193.0773598,-774.0904485808142,43
-940193.961041,-774.9182413912854,43
-940193.961079,-774.9183175212705,43
-940193.9609027,-774.9182955034673,43
-940193.3942219,-774.3877130898742,43
-940193.629913,-774.6038385630818,43
-940193.7686245,-774.7329449807613,43
-940193.8359743,-774.7918139269701,43
-940193.8559948,-774.8054008264494,43
-940193.901948,-774.8533290650074,43
-985964.5555407,-767.8605509181773,42
-985966.1634724,-769.3612631359716,42
-985969.3061728,-772.2138445836496,42
-985969.3314616,-772.2404428950103,42
-985969.3478713,-772.2604724824305,42
-985969.3783509,-772.2874772068203,42
-985969.4009659,-772.3005615578529,42
-985969.4066924,-772.3044969414624,42
-985969.4003865,-772.3044969405726,42
-985969.3857133,-772.290179708497,42
-985969.404775,-772.308496554668,42
-985969.4064266,-772.3107779524399,42
-985967.1163351,-770.2005832745112,42
-985969.4072289,-772.3120383400912,42
-985969.4075269,-772.3124576169645,42
-985969.4081372,-772.3132548413092,42
-985969.4086507,-772.3138288670593,42
-985969.4093749,-772.3145983274047,42
-985969.4097873,-772.3154575642624,42
-985969.409917,-772.3159485196413,42
-985969.4099283,-772.3160116652599,42
-985969.4100419,-772.3162084045293,42
-985969.410076,-772.3163195349644,42
-985967.8702209,-770.8772001562909,42
-985969.4101841,-772.3165435179169,42
-985969.410244,-772.3168714346396,42
-985969.4102584,-772.3170415907387,42
-985969.410858,-772.3171218003047,42
-985968.3612304,-771.3376970661144,42
-985968.8700252,-771.8145706648552,42
-985969.0734907,-772.0065464331295,42
-985969.1690343,-772.0911979009578,42
-985969.2385065,-772.1563564599936,42
-985969.2754972,-772.1839474295631,42
-985965.0741241,-768.1760488568067,42
-985966.7637208,-769.7879042119816,42
-985969.4035943,-772.3070950280687,42
-985969.4315346,-772.3321831353463,42
-985969.443702,-772.3416244814109,42
-985969.4611509,-772.3542877750159,42
-985969.4718088,-772.3628189610401,42
-985969.4741253,-772.3651550154477,42
-985969.4760244,-772.368348642267,42
-985969.4778633,-772.3704019382882,42
-985969.4696863,-772.3704019382883,42
-985969.4521683,-772.3541452613423,42
-985967.7298826,-770.6784563176819,42
-985969.4702194,-772.3709344459431,42
-985969.4707363,-772.3714290291962,42
-985969.4715362,-772.3715989615695,42
-985969.4720985,-772.3718735493718,42
-985969.4730477,-772.3723694121387,42
-985969.4735362,-772.3729151813689,42
-985969.4741466,-772.3732715396264,42
-985969.47449,-772.3739080230389,42
-985969.4747537,-772.3739907729151,42
-985969.474917,-772.3741931826885,42
-985967.9105495,-770.8564193104663,42
-985969.4751552,-772.374273246747,42
-985969.4752626,-772.3743175332964,42
-985969.4753858,-772.3744134181909,42
-985969.4754592,-772.374226670581,42
-985969.4755209,-772.3742124509811,42
-985969.4756015,-772.3742251673265,42
-985969.4756554,-772.3741409526813,42
-985969.475717,-772.3740501322953,42
-985969.4757441,-772.373937530104,42
-985969.4757521,-772.3737005131716,42
-985968.4668566,-771.3957366415883,42
-985969.4696863,-772.370401938289,42
-985969.4521683,-772.3541452632272,42
-985969.4702194,-772.370934446257,42
-985969.4707363,-772.3714290297947,42
-985969.4715362,-772.3715989612335,42
-985969.4720985,-772.3718735506479,42
-985969.4730477,-772.3723694125675,42
-985969.4735362,-772.3729151828664,42
-985969.4741466,-772.3732715394996,42
-985969.47449,-772.373908021646,42
-985968.996042,-771.9011017059063,42
-985969.4747537,-772.3739907730188,42
-985969.474917,-772.3741931830118,42
-985969.4751552,-772.3742732440587,42
-985969.4752626,-772.3743175349526,42
-985969.4753858,-772.374413421508,42
-985969.4754592,-772.3742266701886,42
-985969.4755209,-772.3742124493657,42
-985969.4756015,-772.3742251704617,42
-985969.4756554,-772.3741409532374,42
-985969.475717,-772.374050133151,42
-985969.1883068,-772.0837361486521,42
-985969.4757441,-772.3739375288833,42
-985969.4757521,-772.3737005121326,42
-985969.4747051,-772.3736464794958,42
-985969.2597728,-772.1572248745728,42
-985969.3715843,-772.2691201941611,42
-985969.3879929,-772.2921470325274,42
-985964.6934365,-767.8397920225517,42
-985965.9041794,-768.9847499379337,42
-985969.4706306,-772.2995285917839,42
-985969.4923494,-772.3191924646003,42
-985969.5075086,-772.3341013652653,42
-985969.5118932,-772.3389128156812,42
-985969.5146493,-772.3427684412095,42
-985969.5149146,-772.3439542189798,42
-985969.5174096,-772.3465623887764,42
-985969.5098035,-772.3465623887759,42
-985969.5098035,-772.3465623887766,42
-985969.4869585,-772.3261984803988,42
-985966.7705168,-769.7863040375279,42
-985969.5106841,-772.3480522387125,42
-985969.5112202,-772.3488682630347,42
-985969.511333,-772.3489779737807,42
-985969.5116003,-772.3492911383763,42
-985969.5118661,-772.3494593359081,42
-985969.5121693,-772.3497976593632,42
-985969.512289,-772.3498550056962,42
-985969.5124905,-772.3502151755171,42
-985969.512592,-772.3506154792312,42
-985969.5126105,-772.3508880216773,42
-985968.2082018,-771.134243111522,42
-985969.5131657,-772.3510313847759,42
-985968.5184812,-771.4056345335558,42
-985968.9811422,-771.8389695955084,42
-985969.1843372,-772.0259148843163,42
-985969.322648,-772.1584454307583,42
-985969.4003581,-772.2366039222886,42
-985969.4491472,-772.2786724708669,42
-1031739.940786,-765.1677086049943,41
-1031741.344321,-766.4856543094342,41
-1031744.864956,-769.7268636409154,41
-1031744.882313,-769.744151194824,41
-1031744.894821,-769.7465939626212,41
-1031744.898635,-769.7456474420042,41
-1031744.905362,-769.7521941928737,41
-1031744.908242,-769.7560517037101,41
-1031744.910283,-769.760484921454,41
-1031744.911251,-769.7651012295787,41
-1031744.9052,-769.7651012295782,41
-1031744.876014,-769.7390761810626,41
-1031743.467577,-768.4463551855399,41
-1031744.905882,-769.7660603845814,41
-1031744.906656,-769.7665592148836,41
-1031744.907585,-769.7666943576318,41
-1031744.908317,-769.7664611753388,41
-1031744.908699,-769.7664102142793,41
-1031744.908733,-769.7664214331778,41
-1031744.908756,-769.7665204651033,41
-1031744.908848,-769.7666591467238,41
-1031744.908444,-769.7668019968474,41
-1031743.579566,-768.4984284789806,41
-1031744.056976,-768.9540028054419,41
-1031744.412848,-769.2905918095387,41
-1031744.582156,-769.4420305035105,41
-1031744.728121,-769.5797063820416,41
-1031744.826783,-769.6778644564794,41
-1031744.832509,-769.6971442829558,41
-1031740.486749,-765.728651784601,41
-1031742.108642,-767.2092502106871,41
-1031744.810394,-769.6995716753755,41
-1031744.822435,-769.7172633656158,41
-1031744.826592,-769.7223881965461,41
-1031744.832752,-769.727095751888,41
-1031744.837102,-769.7323651754017,41
-1031744.835434,-769.7323651754019,41
-1031744.824816,-769.7228909795942,41
-1031744.837241,-769.7336263207685,41
-1031744.838739,-769.7360162696075,41
-1031744.840183,-769.7363797222338,41
-1031743.811739,-768.7907479478854,41
-1031744.840937,-769.7380847952616,41
-1031744.841734,-769.7386829163343,41
-1031744.842106,-769.7396075125085,41
-1031744.842493,-769.7404450535889,41
-1031744.842809,-769.7410012805155,41
-1031744.842974,-769.7409618306122,41
-1031744.843157,-769.7413363374939,41
-1031744.843238,-769.7416054919744,41
-1031744.843353,-769.7416388326587,41
-1031744.843451,-769.7417127324478,41
-1031744.123536,-769.0811173570031,41
-1031744.843491,-769.7415025350047,41
-1031744.843574,-769.7413577011,41
-1031744.843636,-769.7415016898775,41
-1031744.843661,-769.7414371529591,41
-1031744.843673,-769.7413144870862,41
-1031744.835434,-769.7323651754019,41
-1031744.824816,-769.7228909791537,41
-1031744.837241,-769.7336263207691,41
-1031744.838739,-769.7360162696075,41
-1031744.840183,-769.7363797209297,41
-1031744.303858,-769.2336119838112,41
-1031744.840937,-769.738084793641,41
-1031744.841734,-769.7386829163632,41
-1031744.842106,-769.739607504669,41
-1031744.842493,-769.7404450534964,41
-1031744.842809,-769.7410012803681,41
-1031744.842974,-769.7409618307629,41
-1031744.843157,-769.7413363364475,41
-1031744.843238,-769.741605491834,41
-1031744.843353,-769.7416388320607,41
-1031744.843451,-769.7417127333389,41
-1031744.421595,-769.3354751867533,41
-1031744.843491,-769.741502535093,41
-1031744.843574,-769.7413577019365,41
-1031744.843636,-769.7415016890361,41
-1031744.843661,-769.7414371529587,41
-1031744.843673,-769.7413144881855,41
-1031744.845326,-769.7412722528384,41
-1031744.616257,-769.5115600186217,41
-1031744.722976,-769.6105642539222,41
-1031744.748399,-769.6352736526092,41
-1031744.792599,-769.6793061239816,41
-1031740.101506,-765.2259734773204,41
-1031742.015783,-767.027212006565,41
-1031744.876346,-769.6552461300399,41
-1031744.910102,-769.6892136093172,41
-1031744.92629,-769.7046853499794,41
-1031744.934955,-769.7123963587951,41
-1031744.942079,-769.7190808800167,41
-1031744.945625,-769.7238344108267,41
-1031744.948611,-769.7265807375295,41
-1031744.950012,-769.7277773515575,41
-1031744.922519,-769.7277773515582,41
-1031744.892052,-769.6979817871522,41
-1031742.021243,-767.0272120053728,41
-1031744.923396,-769.7284260677305,41
-1031744.923965,-769.7291963549251,41
-1031744.924098,-769.7294377462397,41
-1031744.924451,-769.7301044759739,41
-1031744.924797,-769.7305713331107,41
-1031744.924971,-769.7307325655455,41
-1031744.925049,-769.7310374911624,41
-1031744.925115,-769.7310585238415,41
-1031744.925178,-769.7313046288114,41
-1031744.925231,-769.7315266620316,41
-1031743.309182,-768.2373005146255,41
-1031744.925278,-769.7314928669516,41
-1031744.925306,-769.7316422394674,41
-1031744.925066,-769.731673945471,41
-1031743.311402,-768.1946461529841,41
-1031743.450562,-768.3261528141809,41
-1031744.062719,-768.8907195770671,41
-1031744.559427,-769.3521340632988,41
-1031744.746091,-769.5256106461841,41
-1031744.875139,-769.648166845074,41
-1077515.728238,-762.8443571929843,40
-1077517.104584,-764.138863801485,40
-1077520.303286,-767.1237918942713,40
-1077520.328877,-767.1407010206068,40
-1077520.345095,-767.1520142380888,40
-1077520.354932,-767.16008098799,40
-1077520.365226,-767.1688056714041,40
-1077520.369688,-767.1730417003633,40
-1077520.359379,-767.1730417003639,40
-1077520.333398,-767.1473976650368,40
-1077520.360698,-767.1742356010509,40
-1077520.361164,-767.1755275364721,40
-1077518.575165,-765.5346512851017,40
-1077520.361738,-767.1762221090012,40
-1077520.362257,-767.1765180410172,40
-1077520.362534,-767.1769441845175,40
-1077520.362968,-767.1769091181537,40
-1077520.363342,-767.1771791043226,40
-1077520.363482,-767.1770239472116,40
-1077520.363665,-767.177215922891,40
-1077520.363719,-767.1775366084859,40
-1077520.363808,-767.17799046431,40
-1077520.3639,-767.1783637977061,40
-1077518.847951,-765.7886444438534,40
